date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-01-01,0.0,0.0,0.0,0.0
2021-01-02,0.0,0.0,0.0,0.0
2021-01-03,0.000260273052559861,0.00025844305844266,0.00025844305844266,0.00025844305844266
2021-01-04,0.00046580423242170314,0.0004650475744829945,0.0004650475744829945,0.0004650475744829945
2021-01-05,0.0007382615329184053,0.0007241475300077768,0.0007241475300077768,0.0007241475300077768
2021-01-06,0.0009868914034912603,0.0009697053478854168,0.0009697053478854168,0.0009697053478854168
2021-01-07,0.0012691255248521772,0.0012782754384094808,0.0012782754384094808,0.0012782754384094808
2021-01-08,0.0018486867818001099,0.0018924227319069328,0.0018924227319069328,0.0018924227319069328
2021-01-09,0.0028980917784327217,0.0029412655798701118,0.0029412655798701118,0.0029412655798701118
2021-01-10,0.004027617822990191,0.004000715074920073,0.004000715074920073,0.004000715074920073
2021-01-11,0.004938559994270359,0.00500330414792374,0.00500330414792374,0.00500330414792374
2021-01-12,0.006055224180051998,0.006277807238963036,0.006277807238963036,0.006277807238963036
2021-01-13,0.00750703926165094,0.007865912141063433,0.007865912141063433,0.007865912141063433
2021-01-14,0.009068499387779639,0.009522140340443342,0.009522140340443342,0.009522140340443342
2021-01-15,0.010886630508451945,0.011334509171771555,0.011334509171771555,0.011334509171771555
2021-01-16,0.013189890738325745,0.01414807563488168,0.01414807563488168,0.01414807563488168
2021-01-17,0.016085901466947824,0.017230159122781703,0.017230159122781703,0.017230159122781703
2021-01-18,0.018380902362405093,0.019713364002982948,0.019713364002982948,0.019713364002982948
2021-01-19,0.021278371928632665,0.022865419867808736,0.022865419867808736,0.022865419867808736
2021-01-20,0.02465814325699412,0.026275003775295458,0.026275003775295458,0.026275003775295458
2021-01-21,0.028256235504618397,0.029944124734131612,0.029944124734131612,0.029944124734131612
2021-01-22,0.03208220678313499,0.03460067610852694,0.03460067610852694,0.03460067610852694
2021-01-23,0.03739672258312292,0.04011975400296383,0.04011975400296383,0.04011975400296383
2021-01-24,0.04275173505095541,0.046072434643381906,0.046072434643381906,0.046072434643381906
2021-01-25,0.048666416096851704,0.05187295564076091,0.05187295564076091,0.05187295564076091
2021-01-26,0.05487876496977832,0.05803433893853519,0.05803433893853519,0.05803433893853519
2021-01-27,0.061237470778738964,0.06440534742484064,0.06440534742484064,0.06440534742484064
2021-01-28,0.06812536306420337,0.07201227580450224,0.07201227580450224,0.07201227580450224
2021-01-29,0.07626572052830609,0.07977036271862964,0.07977036271862964,0.07977036271862964
2021-01-30,0.08591120276049515,0.08916040652206546,0.08916040652206546,0.08916040652206546
2021-01-31,0.09623235866383278,0.09919501693404047,0.09919501693404047,0.09919501693404047
2021-02-01,0.10163151218107719,0.10518261902449202,0.10518261902449202,0.10518261902449202
2021-02-02,0.10779553372113822,0.1114333632745701,0.1114333632745701,0.1114333632745701
2021-02-03,0.11516508526997002,0.11789990572230764,0.11789990572230764,0.11789990572230764
2021-02-04,0.12252915065954127,0.12419417701568815,0.12419417701568815,0.12419417701568815
2021-02-05,0.12838407888463801,0.13099410604623218,0.13099410604623218,0.13099410604623218
2021-02-06,0.1331710035118784,0.13538598837693572,0.13538598837693572,0.13538598837693572
2021-02-07,0.13805530656163342,0.14010399109428284,0.14010399109428284,0.14010399109428284
2021-02-08,0.14788045412321701,0.14920850642707323,0.14920850642707323,0.14920850642707323
2021-02-09,0.1567272586712216,0.15927342669296732,0.15927342669296732,0.15927342669296732
2021-02-10,0.16574135362586861,0.16936610187825366,0.16936610187825366,0.16936610187825366
2021-02-11,0.17559518727569937,0.180340740508993,0.180340740508993,0.180340740508993
2021-02-12,0.18639283674998666,0.19061569327711603,0.19061569327711603,0.19061569327711603
2021-02-13,0.19666435619426506,0.2013745160007175,0.2013745160007175,0.2013745160007175
2021-02-14,0.2072252541888217,0.21329418847289566,0.21329418847289566,0.21329418847289566
2021-02-15,0.21944882388040732,0.22707920619932662,0.22707920619932662,0.22707920619932662
2021-02-16,0.23233513732510025,0.24009927857654054,0.24009927857654054,0.24009927857654054
2021-02-17,0.24544613816948221,0.25332869375262435,0.25332869375262435,0.25332869375262435
2021-02-18,0.2580310969332716,0.2667321203974073,0.2667321203974073,0.2667321203974073
2021-02-19,0.2720970212060364,0.28152692683759944,0.28152692683759944,0.28152692683759944
2021-02-20,0.2875445841977226,0.2973218117453274,0.2973218117453274,0.2973218117453274
2021-02-21,0.3029505860281931,0.3125626001110955,0.3125626001110955,0.3125626001110955
2021-02-22,0.31853678114628486,0.3282937295422647,0.3282937295422647,0.3282937295422647
2021-02-23,0.3341519421791905,0.34342218314740325,0.34342218314740325,0.34342218314740325
2021-02-24,0.35001834458097536,0.3610105618233034,0.3610105618233034,0.3610105618233034
2021-02-25,0.36749171553041626,0.3780662858070405,0.3780662858070405,0.3780662858070405
2021-02-26,0.38492645425663147,0.3948565068938166,0.3948565068938166,0.3948565068938166
2021-02-27,0.40051667289463305,0.412429834240854,0.412429834240854,0.412429834240854
2021-02-28,0.4184131327510101,0.43030054437518783,0.43030054437518783,0.43030054437518783
2021-03-01,0.43728536124162315,0.4462298025908907,0.4474307712225241,0.4479749596932623
2021-03-02,0.45535394588141803,0.4654247800496884,0.466210496950961,0.4669898248026189
2021-03-03,0.47305680560086466,0.4820515010137119,0.48301278526946684,0.48479225113508856
2021-03-04,0.4912965855404155,0.4992415335206674,0.5011882321842304,0.5034947410234297
2021-03-05,0.5094590131421987,0.5182040268274267,0.5195378283812845,0.5221366017287523
