date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-03-13,116.64023028026676,133.68715920122202,127.53081072850433,123.46146438803794
2021-03-14,119.63221563800757,138.12588645005147,131.78689963930984,127.22299330486844
2021-03-15,122.27123701664586,142.55024888577788,135.2960182687589,130.5535778286087
2021-03-16,125.117522127199,147.41581629538243,139.61572278044915,134.32536732622708
2021-03-17,129.60960439612532,153.06323996102213,144.53669732630814,139.30995747297084
2021-03-18,132.99764817227762,158.18121765800808,149.29350257956136,144.37458014985992
2021-03-19,136.89872098782305,163.31561228425463,153.6727184598212,149.03698805986477
2021-03-20,141.20200857025273,167.52245040727843,158.01089201692957,153.61936343972428
2021-03-21,145.5463384758339,171.93450014605935,162.01251852419605,157.5902082046272
2021-03-22,149.23193909483416,176.34860200099791,165.97105059215352,161.0110858393007
2021-03-23,153.69118750523933,179.89876295359852,169.49658615086315,164.29447169141676
2021-03-24,159.01642893414012,183.94964024864672,173.56798460748718,168.47668442054967
2021-03-25,165.16251682606992,188.30217861885814,178.28579965374644,172.9605582248457
2021-03-26,171.64104753552652,192.82709474630565,182.6137126300669,177.11609344393017
2021-03-27,177.92873144232888,197.31302066675923,187.2022443583992,181.54250799581413
2021-03-28,183.4653408354596,200.6374488420267,191.47269808230774,185.30403691264462
2021-03-29,189.52729196492893,203.45500432637388,194.9653997824962,188.835728819827
2021-03-30,194.1035109963158,205.79441674600665,197.3684278030137,191.75383799589517
2021-03-31,197.0606103793778,206.81842270863532,198.9854953351809,192.69781142837854
2021-04-01,198.19543061451546,207.51819431836753,199.68731906107067,194.3148789605457
2021-04-02,197.80347642841906,207.9491387114578,201.1484257652623,196.30953586570624
2021-04-03,195.8416533817797,209.11474068895905,202.9522358677686,198.25288986692752
2021-04-04,193.6664102547528,210.67229685255663,204.85865177815353,200.6764390490207
2021-04-05,190.59028813455149,213.19845184252839,208.07842202938494,203.66021594213117
2021-04-06,188.39657596210648,216.06936234697238,211.47877850248258,206.7322338300173
2021-04-07,187.1222118282539,218.23639700936909,214.60620352662318,210.35011461581772
2021-04-08,188.41504500752464,221.4171770536065,218.04760232287242,213.411871922916
2021-04-09,192.7778439585239,224.49945552228053,221.74141140650298,217.02154424408613
2021-04-10,196.31569221417894,225.50088820717593,223.29075910547027,219.03877442697998
2021-04-11,200.58409382192986,225.5788686211637,224.52613303232894,220.23515814684475
2021-04-12,206.70555631996882,226.7526790632952,225.76150695918764,222.30779546599305
2021-04-13,214.64929796593222,228.5072383780197,229.17417612923083,226.407923548823
2021-04-14,224.98580705162516,232.64225243552846,235.12736510234876,233.57186105490882
2021-04-15,231.852187714863,233.35844097452127,237.32312939095138,237.39905768878162
2021-04-16,232.0184091236264,230.25769346042912,235.60756028322078,237.03583312889128
2021-04-17,232.9726431368976,227.94906278316,235.09247912767012,236.7854749576674
2021-04-18,233.7524472767752,226.1575653775991,233.62726819116327,236.79163130614018
2021-04-19,235.66091530331764,224.22857618948092,233.87147001391438,237.87309652118088
2021-04-20,237.79101187487802,223.5575342059547,233.73192611519943,239.52094579571167
2021-04-21,237.536549471339,221.00059747361928,232.35906040578342,238.99765617553064
2021-04-22,233.1942716819154,215.18079605074354,228.1830040251232,235.03707199141562
2021-04-23,230.3089963643684,211.01089601855605,224.60616556247427,232.1087022345596
2021-04-24,230.6106574395316,207.9409302468275,222.85160624774971,232.07792049219594
2021-04-25,232.17642206775946,206.70966055228396,223.58626383216068,233.87557424622955
