date,spring_baseline,robustness_check_early,robustness_check_medium,robustness_check_late
2021-03-12,3.923646093278739,3.7430598714123544,3.730747174466919,3.853874143921272
2021-03-13,3.9113333963333035,3.7533204522002177,3.7163823613639106,3.9051770478605854
2021-03-14,3.952375719484755,3.7286950583093468,3.745111987569926,3.9092812801757306
2021-03-15,4.011887088054359,3.6999654321033306,3.796414891509241,3.907229164018159
2021-03-16,4.05292941120581,3.685600619000323,3.837457214660692,3.88465588628486
2021-03-17,4.065242108151246,3.632245598903436,3.8292487500304015,3.921593977121167
2021-03-18,4.145274638296575,3.6117244373277098,3.823092401557683,3.878499537812142
2021-03-19,4.161691567557155,3.5788905788065497,3.8107797046122487,3.8867080024424325
2021-03-20,4.176056380660163,3.5891511595944126,3.7882064268789506,3.8784995378121425
2021-03-21,4.171952148345018,3.619932901958001,3.843613563133409,3.905177047860586
2021-03-22,4.171952148345018,3.6527667604791625,3.8415614469758372,3.872343189339425
2021-03-23,4.186316961448028,3.6055680888549926,3.814883936927394,3.923646093278739
2021-03-24,4.204786006866179,3.615828669642856,3.896968583230296,3.8928643509151497
2021-03-25,4.23761986538734,3.6363498312185816,3.8928643509151515,3.87644742165457
2021-03-26,4.247880446175203,3.679444270527605,3.919541860963594,3.8579783762364173
2021-03-27,4.299183350114517,3.673287922054888,3.9687926487453353,3.777945846091087
2021-03-28,4.307391814744807,3.697913315945758,3.8826037701272886,3.7717894976183697
2021-03-29,4.371007415629555,3.6753400382124606,3.946219371012037,3.843613563133409
2021-03-30,4.393580693362854,3.7676852653032253,3.983157461848344,3.8579783762364173
2021-03-31,4.455144178090032,3.8107797046122487,3.9503236033271825,3.899020699387868
2021-04-01,4.416153971096153,3.816936053084966,4.03651248194523,4.038564598102802
2021-04-02,4.463352642720323,3.8087275884546754,4.054981527363382,4.034460365787657
2021-04-03,4.522864011289926,3.8928643509151515,4.0467730627330925,4.108336547460269
2021-04-04,4.6500952130594255,3.8210402854001115,4.10012808282998,4.126805592878421
2021-04-05,4.684981187738158,3.847717795448554,4.132961941351139,4.2068381230237515
2021-04-06,4.730127743204753,3.825144517715257,4.155535219084438,4.208890239181324
2021-04-07,4.7342319755199,3.7841021945638054,4.215046587654043,4.280714304696364
2021-04-08,4.795795460247077,3.769737381460798,4.139118289823858,4.235567749229768
2021-04-09,4.840942015713673,3.7697373814607973,4.184264845290454,4.293027001641799
2021-04-10,4.888140687337842,3.726642942151773,4.217098703811614,4.438727248829451
2021-04-11,4.923026662016574,3.7779458460910877,4.1904211937631715,4.529020359762645
2021-04-12,4.996902843689187,3.782050078406232,4.188369077605598,4.504394965871772
2021-04-13,5.0194761214224854,3.687652735157895,4.182212729132882,4.615209238380691
2021-04-14,5.175436949398,3.7225387098366287,4.147326754454149,4.631626167641271
