date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-03-09,0.5972089551023063,0.6129221978960596,0.5826794781472545,0.5839681617072101,0.5635456697815678
2021-03-10,0.6145074977245691,0.6299407548107833,0.6000062505218047,0.6036007289665621,0.5797032850934154
2021-03-11,0.6313042540654471,0.646900758595234,0.6174214761343343,0.6201068425603454,0.5957598720423842
2021-03-12,0.6480177188249847,0.6629630833976431,0.6356966732014633,0.6362201911148261,0.6134870751972787
2021-03-13,0.6639726498748303,0.6788844343167131,0.6521311597472282,0.6522547414839017,0.6306666213010956
2021-03-14,0.6802691300429073,0.6934289807021173,0.6693081366000797,0.667174572214482,0.6461633739457421
2021-03-15,0.6958207022046815,0.7083706003082497,0.6854712905769021,0.6829829262618754,0.6622045147392785
2021-03-16,0.7120435130575625,0.7233205422785648,0.7003543538444069,0.6989859564054097,0.6773154322162397
2021-03-17,0.7258335698673656,0.7373812656372468,0.7156014811405205,0.7116413278527607,0.692188705224591
2021-03-18,0.7403644128777268,0.7510079062389714,0.7301491578065316,0.7257438708383143,0.7070535150945297
2021-03-19,0.75420183806,0.7646046429750878,0.7435957285751873,0.7398534355720483,0.7206681709331574
2021-03-20,0.7678398303751381,0.7766270235516191,0.757208240633574,0.7525212397162967,0.733619474245623
2021-03-21,0.779663489659012,0.7891237033253575,0.7699899375097216,0.7654574675577399,0.7464917340702508
2021-03-22,0.7915863970510479,0.8009639868625513,0.7816736545736865,0.7773417191091258,0.7597108480308578
2021-03-23,0.8021897091298216,0.8117244901776164,0.7942250860191498,0.7881615255273519,0.7719946507236971
2021-03-24,0.8144559937117356,0.8223782017035153,0.8056849617504164,0.8005239238814948,0.7839012216009984
2021-03-25,0.824341699254039,0.8326246172629871,0.8164870224995845,0.8116199220492889,0.7955939852498465
2021-03-26,0.8338153201227424,0.8418858341527958,0.8270756006237862,0.8222143403624889,0.806194256725776
2021-03-27,0.8430490127636242,0.8505391276893959,0.8363285954045018,0.8326956135463504,0.8168312538652823
2021-03-28,0.8519545271070273,0.8587450566946389,0.845189193433556,0.8424447934152027,0.826431252993983
2021-03-29,0.8602989435446242,0.8667647288452461,0.854808243875455,0.8517255861525849,0.8356571262047727
2021-03-30,0.8689035830735455,0.8749694569847487,0.8630842266767396,0.8610506003847106,0.8453217957244626
2021-03-31,0.8759392914376333,0.8826113411479086,0.8711907551244873,0.8690614754818616,0.8546396993585847
2021-04-01,0.8828908139797165,0.889508204173958,0.8787408250443103,0.87700456163313,0.8630349422271766
2021-04-02,0.8899132548645343,0.8966103828562163,0.8861257370789184,0.8842578332827907,0.8708266379084816
2021-04-03,0.8967469128629578,0.9029865975862581,0.8930539772012562,0.891467563215033,0.8773164023902855
