date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-03-12,2.792519667224741,3.825349729331013,3.213408691142875,2.9232394664621153,2.98644464411535
2021-03-13,2.7968291111556445,3.7937471405043954,3.2205910976943795,2.8916368776354977,2.967770387081439
2021-03-14,2.781027816742336,3.901483238776955,3.2995975697609237,2.8542883635676772,2.9921905693565534
2021-03-15,2.78964670460414,3.9790532295331977,3.3498744156214504,2.8743991019118877,3.0597051909406905
2021-03-16,2.8384870691543673,4.089662290426358,3.395841817551076,2.881581508463392,3.0740700040436986
2021-03-17,2.8528518822573754,4.20314431394012,3.448991626032205,2.959151499219635,3.1444575882484367
2021-03-18,2.862907251429481,4.289333192558169,3.469102364376417,2.9663339057711386,3.1516399947999414
2021-03-19,2.898819284187,4.394196328210126,3.4935225466515294,2.9490961300475287,3.1660048079029486
2021-03-20,2.9232394664621135,4.595303711652236,3.5868938318210812,2.9907540880462524,3.1774966583853557
2021-03-21,2.904565209428203,4.710222216476299,3.6328612337507074,3.0367214899758777,3.2521936865209966
2021-03-22,2.964897424460837,4.810775908197356,3.7707634395395826,3.1027996302497134,3.2320829481767857
2021-03-23,2.9763892749432426,4.892655342884501,3.8698806499503373,3.1947344341089647,3.262249055693102
2021-03-24,3.015174270321365,5.072215506672099,3.976180266912596,3.1588224013514448,3.27805035010641
2021-03-25,3.0467768591479816,5.293433628458422,4.039385444565831,3.1961709154192652,3.385786448378971
2021-03-26,3.0338485273552753,5.4040426893515825,4.20314431394012,3.2134086911428748,3.4849036587897246
2021-03-27,3.0367214899758763,5.562055633484671,4.283587267316965,3.27661386879611,3.5107603223751385
2021-03-28,3.0970537050085096,5.676974138308732,4.404251697382232,3.311089420243328,3.5236886541678456
2021-03-29,3.164568326592648,5.870899115199339,4.427235398347045,3.3412555277596447,3.6730827104391293
2021-03-30,3.213408691142874,6.166814265121302,4.560828160205017,3.369985153965662,3.6759556730597303
2021-03-31,3.2363923921076863,6.379413499045821,4.626906300478854,3.4762847709279194,3.719050112368754
2021-04-01,3.2478842425900933,6.626488284417557,4.737515361372016,3.5696560560974713,3.6931934487833398
2021-04-02,3.285232756657914,6.949696579235235,4.8308866465415665,3.6170599393373974,3.7449067759541688
2021-04-03,3.2866692379682143,7.2312469160541895,4.9429321887450275,3.6256788271992026,3.815294360158907
2021-04-04,3.334073121208141,7.644953533420818,5.03343051129398,3.6788286356803317,3.810984916228004
2021-04-05,3.3010340510712215,8.044295337684439,5.2244825255639835,3.71330418712755,3.8239132480207116
2021-04-06,3.3067799763124253,8.479549174705578,5.378186025766168,3.721923074989355,3.977616748222897
2021-04-07,3.308216457622726,8.90331116124431,5.533326007278654,3.7506527011953708,4.060932664220342
2021-04-08,3.292415163209417,9.239447787854695,5.7602900543061795,3.7262325189202574,4.172978206423804
2021-04-09,3.3153988641742296,9.733597358598168,5.919739479749567,3.7793823274013865,4.251984678490348
2021-04-10,3.3915323736201723,10.226310448031342,6.128029269743182,3.836841579813418,4.316626337453884
2021-04-11,3.408770149343782,10.762117976773533,6.284605732565968,3.888554906984247,4.471766318966369
2021-04-12,3.426007925067391,11.389860309374983,6.390905349528227,3.9431411967756773,4.598176674272837
2021-04-13,3.4504281073425043,12.030530973769133,6.517315704834696,4.0408219258761315,4.74757073054412
2021-04-14,3.4863401401000242,12.830651063606675,6.689693462070791,4.073860996013049,4.836632571782769
2021-04-15,3.581147906579876,13.57762134496309,6.718423088276808,4.154303949389893,4.924257931711119
2021-04-16,3.575401981338673,14.367686065628522,6.862071219306887,4.213199683112227,4.993209034605556
2021-04-17,3.529434579409048,15.299962436013738,7.0085923129575685,4.25629412242125,5.12967475908413
2021-04-18,3.487776621410325,16.581303764802048,7.275777836673515,4.322372262695086,5.200062343288868
2021-04-19,3.4504281073425047,18.32519207550721,7.407934117221187,4.394196328210126,5.21873660032278
2021-04-20,3.417389037205586,20.39947108758155,7.6119144632839,4.445909655380954,5.258958077011202
2021-04-21,3.426007925067391,22.511098613723714,7.778546295278791,4.432981323588247,5.373876581835265
2021-04-22,3.3786040418274648,25.681412865557558,8.032803487202033,4.434417804898548,5.444264166040003
2021-04-23,3.3556203408626515,29.108857271935253,8.13910310416429,4.450219099311856,5.540508413830156
2021-04-24,3.339819046449344,32.67420388410182,8.19081643133512,4.524916127447498,5.643935068171815
2021-04-25,3.3383825651390424,36.22662216447568,8.264076978160462,4.540717421860806,5.71001320844565
2021-04-26,3.354183859552351,39.146988668317185,8.416343997052344,4.540717421860807,5.804820974925502
2021-04-27,3.298161088450621,41.87630315788869,8.470930286843773,4.533535015309303,5.90968411057746
2021-04-28,3.18755202755746,44.8067250309023,8.489604543877684,4.562264641515317,5.96427040036889
2021-04-29,3.0726335227333963,47.20852178172523,8.48098565601588,4.534971496619603,6.047586316366337
2021-04-30,3.051086303078884,49.156390438493105,8.562865090703024,4.540717421860807,6.139521120225587
2021-05-01,3.0223566768728687,51.09276724477858,8.657672857182877,4.499059463862084,6.140957601535888
2021-05-02,3.0410309339067796,52.912789064929676,8.60883249263265,4.441600211450052,6.270240919462959
2021-05-03,2.9390407608754225,55.07900288086327,8.633252674907764,4.392759846899825,6.337755541047097
2021-05-04,2.917493541220911,57.3055489118295,8.627506749666562,4.316626337453884,6.265931475532056
2021-05-05,2.8657802140500825,59.27209182563128,8.739552291870021,4.2562941224212505,6.288915176496869
2021-05-06,2.8844544710839926,61.26736436563909,8.84297894621168,4.230437458835835,6.311898877461683
2021-05-07,2.8025750363968474,63.83291998583629,8.910493567795816,4.165795799872301,6.324827209254389
2021-05-08,2.7724089288805303,66.31228672741548,8.841542464901378,4.098281178288163,6.375104055114916
2021-05-09,2.6230148726092484,68.7140834782384,8.867399128486793,4.036512481945229,6.334882578426493
2021-05-10,2.5310800687499984,71.05411153271838,8.838669502280776,3.940268234155076,6.263058512911455
2021-05-11,2.434835820959845,73.24905497485798,8.831487095729274,3.849769911606126,6.251566662429048
2021-05-12,2.3745036059272118,75.85770503436422,8.679220076837389,3.792310659194094,6.202726297878821
2021-05-13,2.296933615170969,78.27817604222106,8.432145291465654,3.760708070367477,6.247257218498146
2021-05-14,2.194943442139613,80.32085246546879,8.22529198278234,3.6486625281640155,6.189797966086114
2021-05-15,2.0441129045580295,82.40662332802552,8.185070506093918,3.5121968036854403,6.152449452018294
2021-05-16,1.9607969885605836,84.51394141023681,8.041422375063839,3.42169848113649,6.1194103818813765
2021-05-17,1.9220119931824622,86.76059817954722,7.777109813968491,3.3412555277596465,6.128029269743181
2021-05-18,1.847314965046821,88.87940811224091,7.551582248251268,3.2622490556931023,6.1237198258122785
2021-05-19,1.7654355303596758,90.73965140908041,7.433790780806603,3.1473305508690386,6.148140008087392
2021-05-20,1.6720642451901246,92.61713248164357,7.3993152293593845,3.0108648263904643,6.064824092089945
2021-05-21,1.6160414740883937,94.35240190448692,7.2599765422602065,2.8715261392912863,6.001618914436709
2021-05-22,1.544217408573354,96.14369409843201,7.038758420473885,2.7680994849496297,5.967143362989493
2021-05-23,1.4853216748510216,98.01255628313334,6.840523999652375,2.645998573574062,5.912557073198062
2021-05-24,1.4206800158874862,99.49069555143286,6.715550125656208,2.5454448818530073,5.92692188630107
2021-05-25,1.3546018756136495,100.88120945980404,6.515879223524398,2.4305263770289445,5.886700409612648
2021-05-26,1.281341328788309,102.22575596624559,6.286042213876271,2.3644482367551083,5.760290054306179
2021-05-27,1.2052078193423672,103.39936119676129,5.985817620023403,2.256712138482548,5.67410117568813
2021-05-28,1.1434391229994332,104.56147457679465,5.760290054306182,2.2480932506207427,5.612332479345195
2021-05-29,1.0945987584492063,105.30413541422017,5.518961194175648,2.1920704795190122,5.58216637182888
2021-05-30,1.006973398520858,105.80259442889454,5.3207267733541395,2.131738264486379,5.495977493210832
2021-05-31,0.935149333005818,106.33265603239553,5.1799516049446614,2.0168197596623156,5.368130656594062
