date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-03-15,230.2981201487333,456.5870209604171,330.6837435564836,235.73232894560118,257.5251869041745
2021-03-16,233.16390036278338,477.80528639487005,341.7403402018687,239.93260029692067,263.7279132020534
2021-03-17,236.1632733386914,500.93407197202316,353.236500128206,243.67750707287487,269.88898154193345
2021-03-18,239.42121295045362,525.1761305646593,364.1408297546993,247.7427491810261,276.248284302635
2021-03-19,242.9879960439305,551.0414130379354,375.77201892420476,251.88412479862328,283.08306237704625
2021-03-20,244.17022016230803,572.3803429024535,384.4253823374567,255.29433142927735,288.43395525791664
2021-03-21,246.37809193624037,594.6429302494954,393.2539964705654,258.59536548034856,293.65269185823945
2021-03-22,248.68220795796285,624.7874905461574,405.7901688655604,262.3848031769221,300.39984457272226
2021-03-23,250.92599176465265,658.4586124596079,417.36533526396414,266.1038532892909,307.65838463367226
2021-03-24,253.05773002913904,691.1572365259849,428.2466811894926,269.481020849808,314.0176873943738
2021-03-25,254.97974202232152,727.6654090272793,438.9843789839912,272.8768626673591,321.54484946034995
2021-03-26,256.2711387202819,765.7709487456286,450.4044054008825,276.05435932574443,328.65686842764916
2021-03-27,257.3585550721796,797.6924364231329,459.9742438901063,277.75658967845084,334.8509758376661
2021-03-28,257.6530337407913,830.6697378637081,469.6676197720161,279.58092094253294,340.9272917802385
2021-03-29,258.3985675408374,880.7914437427232,480.8922847307065,282.270013955416,349.0735772909544
2021-03-30,258.98034247150923,928.6822941468415,492.79784183047934,283.83865154626443,357.2256087269114
2021-03-31,258.9185737751663,978.5224496890379,504.17333732675144,285.66585577296706,365.3086890599739
2021-04-01,258.563762891522,1032.995257456954,516.7382393479525,286.55647418535347,373.50812437917074
2021-04-02,255.8631780281565,1079.7067567053155,524.0844047688307,285.34839340339056,378.05889717020375
2021-04-03,256.324288528763,1130.819634688438,535.7155939383362,287.54620980815076,384.69256786117273
2021-04-04,256.84716772571255,1185.905819975853,548.4672385298763,289.199599796307,392.32459306280083
2021-04-05,252.69142729501237,1237.3519616229653,554.8480885102324,286.7978030454841,396.62829106846203
2021-04-06,251.21185154540254,1305.6121170071488,565.7926396134142,288.29605305212783,403.78053151244967
2021-04-07,248.9034260797492,1372.8480612170872,574.9487714852714,287.70996867752496,411.3680257934584
2021-04-08,246.40969452506704,1444.6893645078505,583.9698741139605,288.3247826783338,418.59639974689196
2021-04-09,246.00747975818277,1526.9681409992595,597.6581045198167,290.8357520087395,429.5840452893828
2021-04-10,243.90447111990244,1592.8121348195173,606.7811973215371,290.6245892561254,436.5107581676532
2021-04-11,240.04177287650364,1649.7887295112876,610.4083126300465,288.44544710839904,439.59344705955874
2021-04-12,237.28229227941577,1738.383714324089,618.7700703373074,288.1437860332359,449.12306407209417
2021-04-13,231.5521683326259,1814.5603182093398,621.6444694392193,283.90472968653825,454.4495367706896
2021-04-14,227.50847344412924,1890.30310473888,627.574264288141,281.8448154875669,459.2689315667487
2021-04-15,221.84011819368226,1972.4755816133265,630.6943016941143,277.16332289729667,463.9762808206044
2021-04-16,215.88590316248548,2053.1900299578174,631.6079038074655,272.5378530781281,468.2541221626802
2021-04-17,210.07102681838785,2116.6408459151144,628.0827786719875,267.350719066632,469.6029781130526
2021-04-18,205.85926361658596,2186.672182754898,627.7782446342037,263.60868525329835,472.7776018088173
2021-04-19,199.3189642107864,2280.796184131047,624.4599728074088,257.58551911920716,477.2608599782661
2021-04-20,193.76983690909447,2372.7726459482965,624.116653774247,253.21861593589276,481.47693262399883
2021-04-21,187.16920528826233,2462.4205715615485,619.6736170814864,246.66395171699028,485.78637655490127
2021-04-22,180.00403651248197,2555.9197035677175,612.0272270667555,239.6654147732048,489.9421169856015
2021-04-23,171.97410598790057,2649.958952546558,603.2632545926102,231.16862782277565,493.2187308543975
2021-04-24,166.88608918681513,2727.063523358263,598.5372310817206,226.36647080244003,494.78449548262546
2021-04-25,161.2996133710554,2805.7137480598526,592.0917394424011,220.55159445834246,496.2367780873395
2021-04-26,154.2163240299622,2903.4634282632014,585.8631564809367,213.12785904670793,499.38123567558796
2021-04-27,145.9019702059412,3000.704594082703,572.7926130385099,203.40144409466131,502.1249149782625
2021-04-28,138.54862237851145,3092.6508897924355,562.3752505762085,195.97196275778558,502.4811623432171
2021-04-29,131.15648955570356,3188.2286102546086,550.0502409338278,187.71075874224573,503.3516700172594
2021-04-30,124.24845093446703,3276.8925461703047,538.1691040163299,180.0011635498614,503.78548737297024
2021-05-01,118.43788403430034,3357.2363823367386,527.3351619740414,173.68926467239967,503.14912615250694
2021-05-02,112.78820304088734,3435.7185387250224,516.0487283190081,167.51383151941658,503.02702524113135
2021-05-03,105.74369869517227,3533.6348507603648,499.34245068020977,158.96820420443717,503.4479142650496
2021-05-04,99.91876698190254,3627.6927739962407,487.59634300588027,152.36900906491536,503.40194686311986
2021-05-05,93.8639982589847,3719.496858056254,474.2126466378077,144.65654090991038,504.13455233137324
2021-05-06,87.74889732103422,3809.242464398607,458.06803319133724,136.994349600766,503.73377404579946
2021-05-07,82.94386733807805,3898.5154683898695,446.228554231838,130.8878675506773,503.870239770278
2021-05-08,78.88868059909893,3966.269982352827,434.5887461744707,125.17354489830078,502.5687877031454
2021-05-09,75.14377382314476,4032.1944191264615,422.29677560222683,120.04674310183722,500.96854752347036
2021-05-10,70.48095548990841,4100.997564445938,407.9405813870807,113.72047941127254,498.17602785624564
2021-05-11,65.69890920791705,4170.8766342668305,393.9664912004746,107.53355440780705,496.0744556992755
2021-05-12,61.12802567853994,4227.008577948144,379.3431114616126,101.41988995116688,493.5519945183873
2021-05-13,56.720901018537106,4246.018971608665,363.98281681056613,95.78170080823628,485.1385234839556
2021-05-14,52.533557999010284,4278.841133067728,349.04341118343797,89.94240428186355,477.75644603031986
2021-05-15,49.43363133138119,4313.637019847144,337.2053687052492,85.99064419722608,473.35075785162735
2021-05-16,46.656912958569755,4343.540251283676,327.0796119489388,82.32043444940754,469.0901542852752
2021-05-17,43.228032070881774,4360.653053133288,313.87834870727454,77.7438049947892,462.61449653843925
2021-05-18,39.69141508492122,4369.635370766599,300.1915547827286,73.21170646079023,454.953741710605
2021-05-19,36.61734508087752,4374.635762207758,287.5304085137374,69.29585840891028,447.2527654060826
2021-05-20,34.382180162049494,4402.098411898087,278.368530716639,65.69890920791707,443.5480801068169
2021-05-21,31.52932827979212,4401.2551973689415,267.0059635521597,62.20107721733464,438.19000481939474
2021-05-22,29.696378127848316,4395.842535791728,258.0078446244355,59.57518938210481,432.7816526861124
2021-05-23,27.816024092664573,4378.893492811489,248.1104883964631,56.94642858425435,425.78742518625774
2021-05-24,25.145605336815404,4306.354059603919,235.4076841694732,53.13544366802634,410.83940067126787
2021-05-25,23.150332796807604,4277.648853580178,224.71164433297346,49.93927275260708,402.2032750337395
2021-05-26,21.20964654659123,4234.087557845307,214.0314057908871,46.99735902911107,392.48404248824426
2021-05-27,19.449956941472756,4184.312043962073,204.19581825925755,44.45478710987866,382.41718146565637
2021-05-28,17.91148545814061,4125.2310041507135,193.715250619303,41.859065382165134,371.7110862599846
2021-05-29,16.644508942455314,4085.2106348457332,186.0975902307779,39.75892970650538,364.47696638130975
2021-05-30,15.558529071867913,4045.645630116118,179.2714310442285,38.0107319518693,357.4999766571788
2021-05-31,14.607578444448793,4008.8228682078684,172.7253857131878,36.242423458889036,352.21803487920283
