date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-03-17,93.74620679153999,127.1285959616201,136.9081607221479,97.15497694088381,75.90510891760417
2021-03-18,96.42524443525097,132.64612067448545,143.43122235222378,100.25777657113348,77.5972839011385
2021-03-19,99.19765336413148,138.7554756871947,149.6440040192747,103.32610064993598,79.37564776329087
2021-03-20,102.59205870037226,145.47677173809208,157.386638281796,107.003492804306,81.4097052986768
2021-03-21,105.89165627013317,152.3733185088462,164.8979990533588,111.07735380031905,83.45525468454512
2021-03-22,108.6195342783944,159.4867739574557,172.1220635628615,114.46601321131861,85.66887238371865
2021-03-23,111.86310907705358,166.11469872318358,180.01121891903352,118.62462660463942,87.32082589056456
2021-03-24,116.18260837712806,173.3157795317215,190.4084706429906,123.22854920415348,89.25002029029854
2021-03-25,120.95747225256788,181.72494112222228,201.5210900594776,128.73745502915702,91.52827964843559
2021-03-26,125.68062280083687,190.88969188194136,213.31603809835732,134.1702273447146,93.6183599549232
2021-03-27,130.08631097952943,200.15643281469178,225.12104150640923,139.32719524869444,95.66103637817096
2021-03-28,134.6040447004254,210.87689283346657,236.653113465504,144.32615020854118,98.02548461492607
2021-03-29,139.03271658008273,220.82165294467896,248.10905191515283,149.631075687482,99.9144575379716
2021-03-30,142.47308931825316,229.5224202411708,258.69591917206964,153.7537770480453,101.81779527412017
2021-03-31,145.00991531224435,237.55666020968314,267.1740318654649,157.35503569296938,102.57625740595898
2021-04-01,145.93357279476777,244.31386829333812,274.6480441229599,159.55716154166046,102.61647888264739
2021-04-02,146.27689182792966,247.84186639143684,279.9127481252124,160.36877348198047,101.23458386213801
2021-04-03,145.32737768182088,250.20056870295076,283.80273951350694,160.22799831357096,99.19047095757999
2021-04-04,143.38381846898386,250.38443831066928,286.56796603583587,159.34456230773597,96.24281130884278
2021-04-05,141.4962820272486,250.82687455424193,288.6681017114956,158.3074228016988,93.51062385665067
2021-04-06,140.28389180135477,253.28325759485622,291.11299290162765,157.73139379626815,91.6202144522948
2021-04-07,139.10023120166687,259.977260500858,297.0686444141347,157.9899604321223,91.25822116209903
2021-04-08,140.08853034315385,277.35006546763566,307.38688966602535,160.1403729536426,93.57526551561419
2021-04-09,143.38812791291474,305.2953728782274,323.8547114073136,165.97536003608445,99.29102464930108
2021-04-10,146.3975562579949,336.741385242022,338.9219638710586,171.01166350999898,106.19619030791696
2021-04-11,149.6238932809305,373.3817140238643,355.44149893951754,176.56940969955278,113.94169753305884
2021-04-12,154.21201458603122,409.5566228611691,375.47323081166235,183.5981127508545,121.57803217861783
2021-04-13,159.84589428503094,442.2293902639606,399.9681101149114,191.833460102809,127.92297012621643
2021-04-14,168.22632624932575,475.2138741110874,430.31521427632583,202.9044215612972,133.446240764323
2021-04-15,173.17787732593257,504.8987603884533,453.8964914662238,210.7562284034013,138.09182132183574
2021-04-16,173.39909544771893,528.9267832658546,466.09509075329805,212.72851724244433,140.68897953085954
2021-04-17,173.73523207432928,552.8686172646378,479.1297221629674,215.3070011944342,142.57938893521543
2021-04-18,174.59281141657888,576.4269107535708,492.1686630165676,217.41719223926603,143.85642082007283
2021-04-19,176.00343606329426,598.6334753295108,507.0635377230766,220.40220040207117,145.19809436389374
2021-04-20,177.80478362641145,619.1521743658473,524.1332451333808,224.32379437919232,146.06860203793605
2021-04-21,177.51030495779975,642.3369827141021,538.7954098676211,226.55177689146888,147.66596925499053
2021-04-22,174.8025376878828,669.2724437635522,542.8879451206681,224.5780515711156,148.46177990089714
2021-04-23,172.92649309662994,696.2696735093455,550.524279766227,224.1959475425755,149.468753299418
2021-04-24,173.07157770897038,724.0224924243569,565.6418090758326,226.00304103093393,150.81904573110074
2021-04-25,174.34430014989684,751.3515493528292,584.359160549052,229.93181741460657,152.33022406953717
2021-04-26,173.35025508316866,778.1333069020773,594.4389499034327,229.91314315757273,153.0470282433773
2021-04-27,169.30081426943076,802.292049578716,595.9012878773189,226.8577474105629,153.59576410391216
2021-04-28,163.56350791608938,828.4230810943977,594.8138715254212,221.36464287997265,154.01952609045097
2021-04-29,160.75662343576158,856.9056325150418,602.6886620684899,219.84628213498476,154.96760375524948
2021-04-30,157.95692136198537,884.7029823506724,608.7563591232007,217.68868720691296,155.42440481192517
2021-05-01,154.82251914290907,913.1740419208342,612.999724913829,214.96368216127237,156.0119256678381
2021-05-02,150.11373340774307,940.8808934339158,613.3013859889923,210.34539474865525,156.2776747102438
2021-05-03,146.23236090731032,966.4818633460964,614.565489542057,207.20093716040682,156.56066152837306
2021-05-04,143.21718663698897,991.795536996217,618.7628879307559,204.7201339375174,156.46010783665199
2021-05-05,139.845765001713,1017.6780572452167,621.6344140700472,202.0023112984283,156.28054767286437
2021-05-06,134.6342108079417,1045.4380585667793,615.2205250195541,196.1615782907453,156.33944340658672
2021-05-07,129.93978988587872,1073.8530953658396,610.9513025653401,191.2473757282063,156.71005558464432
2021-05-08,124.79575031369163,1101.3602759767894,605.0387454921421,185.76001712285728,156.41844987865326
2021-05-09,119.08861006786654,1129.3012739434498,592.8774947191357,179.23839197409168,156.47878209368588
2021-05-10,113.40301704169603,1154.893624967769,582.1713995134637,172.99113475559355,156.46298079927254
2021-05-11,107.54360977697908,1177.302733408461,567.7950945599734,165.83745783029562,155.94872049018488
2021-05-12,100.99325500200749,1198.0785625993415,550.9236215704907,157.4972473426892,155.47037221385474
2021-05-13,95.14821255039357,1220.5092182596886,534.6956922080227,150.0562741553311,154.74063970822195
2021-05-14,89.92947595007078,1240.964712118372,519.4804821693167,143.6150919599423,154.04107331010545
2021-05-15,84.17493182100581,1256.730094498923,501.74424743103276,136.55191335719334,153.00106084144767
2021-05-16,78.87287930468558,1267.900173167822,485.49908029284114,129.70420695098943,150.68114352531194
2021-05-17,74.0046441440762,1279.5873851084293,469.5426458980198,122.80766018023536,148.69018042923503
2021-05-18,69.39784858194156,1289.8309333321843,453.64510723692104,116.83046144807375,147.08850376824967
2021-05-19,64.48795546333345,1300.0960287755938,437.3467902902483,110.55591108467989,145.61754690650164
2021-05-20,60.392547247665895,1306.3806345081598,422.95181107972405,105.37308651711461,144.05752820351498
2021-05-21,56.531285485577364,1310.5018993874123,407.9865487890104,99.81103088362997,141.79219717717064
2021-05-22,52.918534990170876,1315.8470463430417,393.7021786393794,94.8537338817819,139.73515594081988
2021-05-23,49.74678425702673,1322.57265183787,380.3084269021348,90.33743664219624,138.38486350913712
2021-05-24,46.50895538360874,1324.6957712144945,366.7968836974454,86.02799271129386,136.41975707664565
2021-05-25,43.42770297301355,1323.973221115413,353.7421415494319,81.35368252757509,134.91001521951952
2021-05-26,40.27319001559301,1315.137424575753,338.27267431880256,76.72677622709625,132.33153126752958
2021-05-27,37.453377203472556,1302.352740914076,324.3316232023335,72.70750152087462,128.82077094515444
2021-05-28,34.90362287768865,1293.159260528151,311.65180267630836,69.189558791948,125.76393871683439
2021-05-29,32.02347785053556,1281.3844232276156,297.36743252667725,64.99934280980058,122.75451037175422
2021-05-30,29.469414080820755,1267.2997239801161,284.4534655470732,61.278856216121525,119.81977905480969
2021-05-31,27.192591203993995,1253.2954676859938,272.4789573444057,58.016607160428414,116.87068292476216
