date,spring_baseline,spring_vaccinate_1_pct_per_day_after_easter,spring_without_vaccines
2021-03-23,3.035285008665576,3.035285008665576,3.187552027557461
2021-03-24,3.0869983358364044,3.0869983358364044,3.2234640603149805
2021-03-25,3.166004807902947,3.166004807902947,3.2378288734179885
2021-03-26,3.214845172453174,3.214845172453174,3.2292099855561833
2021-03-27,3.2162816537634744,3.2162816537634744,3.2909786818991176
2021-03-28,3.1947344341089634,3.1947344341089634,3.270867943554907
2021-03-29,3.2392653547282872,3.2392653547282872,3.3369460838287432
2021-03-30,3.191861471488362,3.191861471488362,3.355620340862653
2021-03-31,3.187552027557459,3.187552027557459,3.4978319905824318
2021-04-01,3.194734434108963,3.194734434108963,3.5236886541678456
2021-04-02,3.2033533219707677,3.2033533219707677,3.599822163613787
2021-04-03,3.259376093072498,3.259376093072498,3.6141869767167956
2021-04-04,3.312525901553628,3.312525901553628,3.690320486162737
2021-04-05,3.2895422005888153,3.2895422005888153,3.7133041871275503
2021-04-06,3.3268907146566358,3.3268907146566358,3.777945846091086
2021-04-07,3.3872229296892695,3.3872229296892695,3.750652701195371
2021-04-08,3.444682182101301,3.444682182101301,3.829659173261915
2021-04-09,3.5165062476163405,3.5165062476163405,3.8540793555370274
2021-04-10,3.519379210236942,3.519379210236942,3.9618154538095878
2021-04-11,3.4547375512734066,3.4547375512734066,4.027893594083424
2021-04-12,3.444682182101301,3.444682182101301,4.068115070771846
2021-04-13,3.5150697663060395,3.5150697663060395,4.131320248425081
2021-04-14,3.5552912429944614,3.5552912429944614,4.188779500837112
2021-04-15,3.5538547616841614,3.5538547616841614,4.208890239181324
2021-04-16,3.4604834765146095,3.4604834765146095,4.20314431394012
2021-04-17,3.507887359754535,3.507887359754535,4.243365790628542
2021-04-18,3.5437993925120557,3.5437993925120557,4.326681706625989
2021-04-19,3.6314247524404033,3.6314247524404033,4.328118187936289
2021-04-20,3.529434579409048,3.529434579409048,4.38414095903802
2021-04-21,3.4762847709279177,3.4762847709279177,4.407124660002833
2021-04-22,3.418825518515886,3.418825518515886,4.455965024553061
2021-04-23,3.4274444063776905,3.4274444063776905,4.483258169448773
2021-04-24,3.4001512614819753,3.4001512614819753,4.504805389103286
2021-04-25,3.395841817551074,3.395841817551074,4.483258169448774
2021-04-26,3.336946083828741,3.336946083828741,4.533535015309302
2021-04-27,3.397278298861375,3.397278298861375,4.490440576000279
2021-04-28,3.3800405231377653,3.3786040418274643,4.501932426482684
2021-04-29,3.358493303483253,3.35274737824205,4.520606683516594
2021-04-30,3.3800405231377653,3.365675710034757,4.553645753653513
2021-05-01,3.3182718267948315,3.2952881258300177,4.454528543242758
2021-05-02,3.232082948176784,3.2004803593501663,4.40137873476163
2021-05-03,3.1918614714883615,3.157385920041142,4.353974851521703
2021-05-04,3.1099820368012154,3.053959265699485,4.276404860765462
2021-05-05,3.033848527355274,2.9577150179093326,4.2562941224212505
2021-05-06,2.946223167426925,2.8858909523942926,4.240492828007941
2021-05-07,2.854288363567675,2.788210223293838,4.1543039493898934
2021-05-08,2.719259120399401,2.6675457932285718,4.139939136286885
2021-05-09,2.681910606331581,2.6474350548843617,4.032203038014326
2021-05-10,2.5468813631633056,2.533953031370599,3.9689978603610916
2021-05-11,2.476493778958568,2.493731554682177,3.935958790224174
2021-05-12,2.360138792824203,2.4017967508229257,3.8397145424340198
2021-05-13,2.2796958394473585,2.305552503032773,3.664463822577324
2021-05-14,2.1777056664160024,2.2136176991735224,3.586893831821081
2021-05-15,2.1015721569700605,2.1733962224851,3.4734118083073184
2021-05-16,2.036930498006525,2.0800249373155486,3.4274444063776928
2021-05-17,2.041239941937427,2.042676423247728,3.3498744156214495
2021-05-18,1.9464321754575746,1.9335038436648675,3.2507572052106966
2021-05-19,1.8473149650468197,1.8214583014614059,3.120037405973324
2021-05-20,1.7697449742905773,1.7510707172566677,3.0726335227333976
2021-05-21,1.6591359133974166,1.6490805442253107,2.997936494597757
2021-05-22,1.6146049927780919,1.548526852504256,2.921802985151814
2021-05-23,1.5097418571261343,1.4321718663698915,2.821249293430759
2021-05-24,1.3560383569239491,1.3186898428561293,2.6934024568139887
2021-05-25,1.2928331792707144,1.221009113755675,2.601467652954738
2021-05-26,1.264103553064699,1.1649863426539442,2.4808032228894707
2021-05-27,1.2080807819629675,1.070178576174092,2.357265830203603
2021-05-28,1.1534944921715378,1.0026639545899547,2.2380378814486375
2021-05-29,1.0989082023801078,0.961005996591232,2.1389206710378827
2021-05-30,1.0155922863826616,0.8848724871452899,2.0168197596623156
2021-05-31,0.9825532162457434,0.8259767534229573,1.9435592128369747
