date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-03-13,85.19770651393999,85.19770651393999,85.19770651393999,85.19770651393999
2021-03-14,87.19082433198233,87.19082433198233,87.19082433198233,87.19082433198233
2021-03-15,89.16024020840472,89.16024020840472,89.16024020840472,89.16024020840472
2021-03-16,91.27617717847778,91.27617717847778,91.27617717847778,91.27617717847778
2021-03-17,93.87477186881192,93.87477186881192,93.87477186881192,93.87477186881192
2021-03-18,96.72331430713837,96.72331430713837,96.72331430713837,96.72331430713837
2021-03-19,99.33268260729977,99.33268260729977,99.33268260729977,99.33268260729977
2021-03-20,102.81471330346889,102.81471330346889,102.81471330346889,102.81471330346889
2021-03-21,105.57706686317734,105.57706686317734,105.57706686317734,105.57706686317734
2021-03-22,108.5592020633618,108.5592020633618,108.5592020633618,108.5592020633618
2021-03-23,111.99382887629095,111.99382887629095,111.99382887629095,111.99382887629095
2021-03-24,116.95615356272504,116.95615356272504,116.95615356272504,116.95615356272504
2021-03-25,121.77626659943932,121.77626659943932,121.77626659943932,121.77626659943932
2021-03-26,126.39599049336668,126.39599049336668,126.39599049336668,126.39599049336668
2021-03-27,131.1600807589793,131.1600807589793,131.1600807589793,131.1600807589793
2021-03-28,136.07069211824253,136.07069211824253,136.07069211824253,136.07069211824253
2021-03-29,140.65163101679178,140.65163101679178,140.65163101679178,140.65163101679178
2021-03-30,144.41377556846953,144.41377556846953,144.41377556846953,144.41377556846953
2021-03-31,146.5469503142662,146.5469503142662,146.5469503142662,146.5469503142662
2021-04-01,148.04017263632386,148.04017263632386,148.04017263632386,148.04017263632386
2021-04-02,148.33752426755612,148.33752426755612,148.33752426755612,148.33752426755612
2021-04-03,147.658786848439,147.658786848439,147.658786848439,147.658786848439
2021-04-04,146.6094372512643,146.6094372512643,146.6094372512643,146.6094372512643
2021-04-05,145.42864961419704,145.42864961419704,145.42864961419704,145.42864961419704
2021-04-06,144.72190080952905,144.72190080952905,144.72190080952905,144.72190080952905
2021-04-07,144.61847415518739,144.69604414594363,143.77166842276512,143.7479664811451
2021-04-08,146.54048614836987,146.33363283968652,143.3019390342967,143.245916263195
2021-04-09,150.638767326658,150.13456238674243,145.10975076331027,145.08604882169033
2021-04-10,154.6185387968464,154.02383553438185,147.43254104206667,147.39806549061944
2021-04-11,158.53797805200207,157.62437593865076,149.9945054589881,150.40174791045837
2021-04-12,163.75671465232486,162.89913531007528,154.26947383844328,155.11843429283104
2021-04-13,170.49668496025615,169.27064816191444,159.07234909943398,160.17772146771043
2021-04-14,179.27933169143517,177.3853310838036,164.37727457837482,166.66774402764938
2021-04-15,184.53900800910156,182.37997659971944,169.0163909699912,171.64299704587623
2021-04-16,185.52371594731272,183.18584261479822,170.75309687414486,174.05413092521607
2021-04-17,186.30157057684062,183.6232511737848,172.55228971529658,176.44371758490144
2021-04-18,187.5728565364568,184.54978161892882,173.85805122636003,178.73634175614148
2021-04-19,189.3009435527487,185.1164734958425,175.49994936403385,180.9794073221762
2021-04-20,191.14754027714034,186.3425102941842,176.98239807626425,182.74843405581163
2021-04-21,191.2186461020002,186.20676281036077,177.4650557965253,183.53059812927037
2021-04-22,188.8592255498312,182.91865709108225,175.60337601837549,183.2784956593126
2021-04-23,187.00185521561224,180.86736177997273,174.23297284834854,182.4403088147521
2021-04-24,187.86805344572363,180.37608517184987,174.2652936778303,183.72236838419553
2021-04-25,189.54658185681012,180.96001482448713,174.71778529057505,184.64889882933954
2021-04-26,188.4498283763955,179.70596664059454,173.62749597605676,184.63166105361591
2021-04-27,184.48083051603436,175.5451985253083,171.10862599844432,182.87771737373868
2021-04-28,179.11126337813005,169.2641839960181,168.1997513450852,180.4989043238806
2021-04-29,176.45664591669419,166.54923431954958,166.36823767445168,178.85269674227587
2021-04-30,174.40750532755004,163.20079638523845,164.3341801390658,177.6288146658996
2021-05-01,171.1926601550969,159.53345960004054,161.73774017069712,175.3060243871432
2021-05-02,166.84012178488547,154.91158098414775,158.52074027627847,172.5242783297457
2021-05-03,162.82587476324994,150.7163373174143,155.30374038185982,169.33313509891252
2021-05-04,160.17556674574496,147.12441580100716,152.56293404180593,167.58996502886254
2021-05-05,157.07923128139157,143.76520425686874,150.13887183067337,165.7088927530236
2021-05-06,151.5114297226657,137.9625380039087,146.50385587495717,162.30874149154164
2021-05-07,147.2127594015906,133.2199949579506,142.71800938165947,158.76853330230534
