date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-01-15,0.8827832255054355,0.8827832255054355,0.8827832255054355,0.8827832255054355
2021-01-16,0.8792037143681446,0.8792037143681446,0.8792037143681446,0.8792037143681446
2021-01-17,0.8760044386935381,0.8760044386935381,0.8760044386935381,0.8760044386935381
2021-01-18,0.8757399681509968,0.8757399681509968,0.8757399681509968,0.8757399681509968
2021-01-19,0.875253620285833,0.875253620285833,0.875253620285833,0.875253620285833
2021-01-20,0.8759085370199893,0.8759085370199893,0.8759085370199893,0.8759085370199893
2021-01-21,0.87398488075975,0.87398488075975,0.87398488075975,0.87398488075975
2021-01-22,0.8723524184029505,0.8723524184029505,0.8723524184029505,0.8723524184029505
2021-01-23,0.8704065477632021,0.8704065477632021,0.8704065477632021,0.8704065477632021
2021-01-24,0.8681270298955915,0.8681270298955915,0.8681270298955915,0.8681270298955915
2021-01-25,0.8681591631158259,0.8681591631158259,0.8681591631158259,0.8681591631158259
2021-01-26,0.8680476282497367,0.8680476282497367,0.8680476282497367,0.8680476282497367
2021-01-27,0.8667945164112458,0.8667945164112458,0.8667945164112458,0.8667945164112458
2021-01-28,0.8680498214500784,0.8680498214500784,0.8680498214500784,0.8680498214500784
2021-01-29,0.8708712416898281,0.8708712416898281,0.8708712416898281,0.8708712416898281
2021-01-30,0.8690914745254774,0.8690914745254774,0.8690914745254774,0.8690914745254774
2021-01-31,0.8675664802702053,0.8675664802702053,0.8675664802702053,0.8675664802702053
2021-02-01,0.8676460300985435,0.8676460300985435,0.8676460300985435,0.8676460300985435
2021-02-02,0.8690862439871037,0.8690862439871037,0.8690862439871037,0.8690862439871037
2021-02-03,0.8697659003964514,0.8697659003964514,0.8697659003964514,0.8697659003964514
2021-02-04,0.8756400612380398,0.8756400612380398,0.8756400612380398,0.8756400612380398
2021-02-05,0.8776808926122509,0.8776808926122509,0.8776808926122509,0.8776808926122509
2021-02-06,0.875586190142889,0.875586190142889,0.875586190142889,0.875586190142889
2021-02-07,0.875354290765787,0.875354290765787,0.875354290765787,0.875354290765787
2021-02-08,0.8767335489598169,0.8767335489598169,0.8767335489598169,0.8767335489598169
2021-02-09,0.8762131412655245,0.8762131412655245,0.8762131412655245,0.8762131412655245
2021-02-10,0.8771455258388017,0.8771455258388017,0.8771455258388017,0.8771455258388017
2021-02-11,0.8824036392154084,0.8824036392154084,0.8824036392154084,0.8824036392154084
2021-02-12,0.8786839683363491,0.8786839683363491,0.8786839683363491,0.8786839683363491
2021-02-13,0.8758639812710293,0.8758639812710293,0.8758639812710293,0.8758639812710293
2021-02-14,0.8748781231625484,0.8748781231625484,0.8748781231625484,0.8748781231625484
2021-02-15,0.876017082801415,0.876017082801415,0.876017082801415,0.876017082801415
2021-02-16,0.8771022230102178,0.8771022230102178,0.8771022230102178,0.8771022230102178
2021-02-17,0.8826243064161415,0.8826243064161415,0.8826243064161415,0.8826243064161415
2021-02-18,0.8875118188917694,0.8875118188917694,0.8875118188917694,0.8875118188917694
2021-02-19,0.8895210305838924,0.8895210305838924,0.8895210305838924,0.8895210305838924
2021-02-20,0.8973163005543435,0.8973163005543435,0.8973163005543435,0.8973163005543435
2021-02-21,0.9021324371246019,0.9021324371246019,0.9021324371246019,0.9021324371246019
2021-02-22,0.9102500721697566,0.9102500721697566,0.9102500721697566,0.9102500721697566
2021-02-23,0.9191429753979513,0.9191429753979513,0.9191429753979513,0.9191429753979513
2021-02-24,0.9279171112990099,0.9279171112990099,0.9279171112990099,0.9279171112990099
2021-02-25,0.9359790030413478,0.9359790030413478,0.9359790030413478,0.9359790030413478
2021-02-26,0.9409334002655628,0.9409334002655628,0.9409334002655628,0.9409334002655628
2021-02-27,0.9469754698221141,0.9469754698221141,0.9469754698221141,0.9469754698221141
2021-02-28,0.9473504316855648,0.9473504316855648,0.9473504316855648,0.9473504316855648
2021-03-01,0.9515757149300338,0.9515757149300338,0.9515757149300338,0.9515757149300338
2021-03-02,0.9568688669151806,0.9568688669151806,0.9568688669151806,0.9568688669151806
2021-03-03,0.9646224619242838,0.9646224619242838,0.9646224619242838,0.9646224619242838
2021-03-04,0.9749484005631016,0.9749484005631016,0.9749484005631016,0.9749484005631016
2021-03-05,0.9851393386643246,0.9851393386643246,0.9851393386643246,0.9851393386643246
2021-03-06,0.9934375807553808,0.9934375807553808,0.9934375807553808,0.9934375807553808
2021-03-07,0.999270244630884,0.999270244630884,0.999270244630884,0.999270244630884
2021-03-08,1.011742361381188,1.011742361381188,1.011742361381188,1.011742361381188
2021-03-09,1.0209854901416753,1.0209854901416753,1.0209854901416753,1.0209854901416753
2021-03-10,1.027175647459394,1.027175647459394,1.027175647459394,1.027175647459394
2021-03-11,1.031626108444002,1.031626108444002,1.031626108444002,1.031626108444002
2021-03-12,1.0363947592517728,1.0363947592517728,1.0363947592517728,1.0363947592517728
2021-03-13,1.0361760661201587,1.0361760661201587,1.0361760661201587,1.0361760661201587
2021-03-14,1.0388525185706148,1.0388525185706148,1.0388525185706148,1.0388525185706148
2021-03-15,1.0407610355170593,1.0407610355170593,1.0407610355170593,1.0407610355170593
2021-03-16,1.0392106432548966,1.0392106432548966,1.0392106432548966,1.0392106432548966
2021-03-17,1.04363064258217,1.04363064258217,1.04363064258217,1.04363064258217
2021-03-18,1.0500408895468154,1.0500408895468154,1.0500408895468154,1.0500408895468154
2021-03-19,1.055167697203008,1.055167697203008,1.055167697203008,1.055167697203008
