date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-03-11,3.3225812707257347,3.3225812707257347,3.3225812707257347,3.3225812707257347
2021-03-12,3.292415163209418,3.292415163209418,3.292415163209418,3.292415163209418
2021-03-13,3.283796275347614,3.283796275347614,3.283796275347614,3.283796275347614
2021-03-14,3.2924151632094185,3.2924151632094185,3.2924151632094185,3.2924151632094185
2021-03-15,3.273022665520357,3.273022665520357,3.273022665520357,3.273022665520357
2021-03-16,3.169596011178701,3.169596011178701,3.169596011178701,3.169596011178701
2021-03-17,3.2191546163840776,3.2191546163840776,3.2191546163840776,3.2191546163840776
2021-03-18,3.195452674764115,3.195452674764115,3.195452674764115,3.195452674764115
2021-03-19,3.1588224013514448,3.1588224013514448,3.1588224013514448,3.1588224013514448
2021-03-20,3.068324078802495,3.068324078802495,3.068324078802495,3.068324078802495
2021-03-21,3.0510863030788853,3.0510863030788853,3.0510863030788853,3.0510863030788853
2021-03-22,3.0316938053898244,3.0316938053898244,3.0316938053898244,3.0316938053898244
2021-03-23,3.012301307700764,3.012301307700764,3.012301307700764,3.012301307700764
2021-03-24,3.0403126932516296,3.0403126932516296,3.0403126932516296,3.0403126932516296
2021-03-25,3.0209201955625686,3.0209201955625686,3.0209201955625686,3.0209201955625686
2021-03-26,3.0252296394934715,3.0252296394934715,3.0252296394934715,3.0252296394934715
2021-03-27,3.092026020422458,3.092026020422458,3.092026020422458,3.092026020422458
2021-03-28,3.1200374059733234,3.1200374059733234,3.1200374059733234,3.1200374059733234
2021-03-29,3.176060177075054,3.176060177075054,3.176060177075054,3.176060177075054
2021-03-30,3.165286567247798,3.165286567247798,3.165286567247798,3.165286567247798
2021-03-31,3.137275181696933,3.137275181696933,3.137275181696933,3.137275181696933
2021-04-01,3.1695960111787,3.1695960111787,3.1695960111787,3.1695960111787
2021-04-02,3.2277735042458824,3.2277735042458824,3.2277735042458824,3.2277735042458824
2021-04-03,3.3053434950021257,3.3053434950021257,3.3053434950021257,3.3053434950021257
2021-04-04,3.378604041827466,3.378604041827466,3.378604041827466,3.378604041827466
2021-04-05,3.3721398759311123,3.3721398759311123,3.3721398759311123,3.3721398759311123
2021-04-06,3.4561740325837085,3.4561740325837085,3.4561740325837085,3.4561740325837085
2021-04-07,3.4734118083073184,3.4734118083073184,3.4734118083073184,3.4734118083073184
2021-04-08,3.5078873597545375,3.5078873597545375,3.5078873597545375,3.5078873597545375
2021-04-09,3.4949590279618308,3.4949590279618308,3.4949590279618308,3.4949590279618308
2021-04-10,3.482030696169123,3.482030696169123,3.482030696169123,3.482030696169123
2021-04-11,3.505732637789086,3.505732637789086,3.505732637789086,3.505732637789086
2021-04-12,3.5682195747871703,3.5682195747871703,3.5682195747871703,3.5682195747871703
2021-04-13,3.589766794441682,3.5854573505107794,3.5876120724762304,3.5854573505107785
2021-04-14,3.699657614679692,3.6953481707487894,3.693193448783338,3.693193448783339
2021-04-15,3.65871789733612,3.6544084534052184,3.660872619301572,3.669491507163375
2021-04-16,3.673800951094279,3.691038726817888,3.667336785197925,3.6781103950251803
2021-04-17,3.7212048343342046,3.703967058610594,3.703967058610595,3.6975028927142417
2021-04-18,3.7168953904033026,3.6802651169906313,3.6824198389560836,3.6608726193015713
2021-04-19,3.635015955716157,3.641480121612511,3.60484984819984,3.5789931846144265
2021-04-20,3.632861233750705,3.7168953904033017,3.656563175370669,3.632861233750706
2021-04-21,3.600540404268938,3.6716462291288274,3.63932539964706,3.632861233750706
2021-04-22,3.6544084534052166,3.7233595562996555,3.710431224506949,3.7104312245069493
2021-04-23,3.6673367851979237,3.6867292828869855,3.7686087175741307,3.701812336645143
