date,spring_educ_open_after_easter_without_tests,spring_educ_open_after_easter_with_tests,spring_close_educ_after_easter,spring_baseline
2021-04-06,0.8647489423860859,0.8640987867312588,0.8647238593076039,0.8651143508551694
2021-04-07,0.8722635207906834,0.8717520319336269,0.8724206373087426,0.8732479976035715
2021-04-08,0.8804153041133761,0.8800386641108685,0.8804448583674243,0.8811457146140864
2021-04-09,0.8875156707197263,0.8872626902639482,0.8876224320659218,0.8886665885677452
2021-04-10,0.8939129780295442,0.8932603876269473,0.8937256267170791,0.8944365525643857
2021-04-11,0.9006074060634218,0.8994994895472911,0.9005114238948846,0.9013351570000334
2021-04-12,0.9056203384871228,0.9050783203207435,0.9058687250779079,0.9071828773641252
2021-04-13,0.9107798692430411,0.9116772865965479,0.9112225783079355,0.9128287065521428
2021-04-14,0.9161607264293014,0.9168577898425678,0.9165222111749852,0.9175232928887695
2021-04-15,0.921008108705457,0.9215759750562348,0.9213035332291832,0.922803320063852
2021-04-16,0.9257922832845968,0.9268351232794801,0.9257181638251631,0.9274473768989563
2021-04-17,0.9292007817453756,0.9318646395843697,0.9300156403849813,0.9321394651444789
2021-04-18,0.933214606908098,0.9362172063201704,0.9343467745858429,0.9362967643256355
2021-04-19,0.9377175964842477,0.9407250290611675,0.9386372857462881,0.9395198796810298
2021-04-20,0.9419753326694174,0.9446456891797406,0.9426928434220152,0.9432171244753572
2021-04-21,0.945671834055337,0.9488062130728506,0.9462030568334144,0.9467126769110027
2021-04-22,0.9494516615322123,0.9524230231918033,0.9499644310555823,0.9498171441017706
2021-04-23,0.9528592842312548,0.955469934474585,0.9531069941824113,0.9526577254588259
2021-04-24,0.9569784576298525,0.9583457262650767,0.9568583854842173,0.9553653922597957
2021-04-25,0.9599990472536424,0.961697441471293,0.9590576620061781,0.9575673112081057
2021-04-26,0.962594580389478,0.9636107722094299,0.9616784910219782,0.9604655675210843
2021-04-27,0.9657021914997739,0.9660551743909154,0.9641024112754839,0.9623970638984863
2021-04-28,0.9681971438513427,0.9685105680471733,0.9660755381714885,0.9650698581221596
2021-04-29,0.970256907141965,0.9708452925150869,0.9679791908658548,0.9674917817796617
2021-04-30,0.9725973464220773,0.9730187527661797,0.9703419027123755,0.9693103767321074
2021-05-01,0.9741307689830385,0.9750028231791753,0.9714769908110507,0.9715824055201875
