date,spring_educ_open_after_easter_without_tests,spring_educ_open_after_easter_with_tests,spring_close_educ_after_easter,spring_baseline
2021-04-06,3.4561740325837085,3.4561740325837085,3.4561740325837085,3.4561740325837085
2021-04-07,3.4734118083073184,3.4734118083073184,3.4734118083073184,3.4734118083073184
2021-04-08,3.5078873597545375,3.5078873597545375,3.5078873597545375,3.5078873597545375
2021-04-09,3.4949590279618308,3.4949590279618308,3.4949590279618308,3.4949590279618308
2021-04-10,3.482030696169123,3.482030696169123,3.482030696169123,3.482030696169123
2021-04-11,3.505732637789086,3.505732637789086,3.505732637789086,3.505732637789086
2021-04-12,3.5682195747871703,3.5682195747871703,3.5682195747871703,3.5682195747871703
2021-04-13,3.5746837406835232,3.589766794441682,3.5811479065798766,3.589766794441682
2021-04-14,3.7061217805760456,3.693193448783339,3.693193448783338,3.699657614679692
2021-04-15,3.6824198389560827,3.6608726193015704,3.6544084534052184,3.65871789733612
2021-04-16,3.699657614679692,3.6694915071633765,3.656563175370669,3.673800951094279
2021-04-17,3.7319784441614603,3.6781103950251803,3.673800951094279,3.7212048343342046
2021-04-18,3.693193448783339,3.6500990094743146,3.6414801216125112,3.7168953904033026
2021-04-19,3.615623458027096,3.600540404268938,3.5617554088908165,3.635015955716157
2021-04-20,3.667336785197925,3.6910387268178875,3.600540404268938,3.632861233750705
2021-04-21,3.596230960338036,3.62208762392345,3.540208189236305,3.600540404268938
2021-04-22,3.6565631753706684,3.6975028927142413,3.639325399647059,3.6544084534052166
2021-04-23,3.660872619301572,3.7405973320232655,3.6931934487833393,3.6673367851979237
2021-04-24,3.6113140140961937,3.6781103950251803,3.660872619301572,3.5789931846144256
2021-04-25,3.5509817990635613,3.6263970678543522,3.6479442875088646,3.5057326377890847
2021-04-26,3.6457895655434127,3.6350159557161574,3.6824198389560836,3.546672355132658
2021-04-27,3.5143515256508904,3.4647929204455132,3.60484984819984,3.540208189236304
2021-04-28,3.51219680368544,3.460483476514611,3.5768384626489746,3.462638198480061
2021-04-29,3.4820306961691223,3.404460705412879,3.505732637789086,3.4324720909637443
2021-04-30,3.3893776516547214,3.292415163209418,3.3807587637929166,3.3355096025184414
2021-05-01,3.3570568221729538,3.2665584996240034,3.361366266103856,3.318271826794832
2021-05-02,3.382913485758368,3.2730226655203567,3.3053434950021248,3.288105719278515
2021-05-03,3.3031887730366742,3.216999894418626,3.2514754458658452,3.2320829481767843
2021-05-04,3.31396238286393,3.2256187822804314,3.2019168406604677,3.1415846256278344
2021-05-05,3.221309338349529,3.1200374059733225,3.120037405973323,3.1200374059733225
2021-05-06,3.126501571869677,3.0726335227333967,3.0597051909406896,3.0316938053898235
2021-05-07,3.0984901863188115,3.033848527355275,3.0726335227333967,3.0295390834243725
2021-05-08,3.0230749175280196,3.0166107516316654,2.923957707117265,2.9541238146335806
2021-05-09,2.94981437070268,2.87870854584279,2.8485424383264735,2.928267151048167
2021-05-10,2.8140668868792544,2.801138555086547,2.7580441157775235,2.8356141065337654
2021-05-11,2.7688177256047797,2.710640232537597,2.6912477348485373,2.7688177256047792
2021-05-12,2.6998666227103416,2.674009959124927,2.6890930128830854,2.667545793228573
2021-05-13,2.635224963746806,2.596439968368684,2.585666358541429,2.6072135781959402
2021-05-14,2.6007494122995873,2.5576549729905627,2.523179421543344,2.5167152556469903
2021-05-15,2.5317983094051493,2.447764152752552,2.4930133140270274,2.456383040614357
2021-05-16,2.4434547088216503,2.374503605927212,2.3680394400308584,2.296933615170969
2021-05-17,2.4305263770289427,2.294778893205518,2.2818505614128117,2.227982512276531
2021-05-18,2.3572658302036027,2.2128994585183728,2.199971126725666,2.165495575278447
2021-05-19,2.2926241712400675,2.1202464140039714,2.0168197596623156,2.038366979316827
2021-05-20,2.1568766874166427,2.0275933694895705,1.960796988560584,1.969415876422389
2021-05-21,2.0857708625567533,1.9327856030097188,1.8099664509790014,1.8810722758388903
2021-05-22,1.9672611544569378,1.8013475631171965,1.7216228503955027,1.7970381191862939
2021-05-23,1.8702986660116347,1.7970381191862939,1.6569811914319668,1.7539436798772698
2021-05-24,1.7560984018427217,1.7280870162918558,1.588030088537529,1.659135913397418
2021-05-25,1.6569811914319672,1.6569811914319665,1.4953770440231275,1.544935649228505
2021-05-26,1.5880300885375287,1.570792312813919,1.495377044023128,1.503995931884932
2021-05-27,1.5837206446066265,1.4910676000922252,1.3919503896814707,1.419961775232336
2021-05-28,1.5341620394012492,1.4134976093359823,1.33592761857974,1.340237062510642
2021-05-29,1.4716751024031647,1.3574748382342512,1.279904847478009,1.2238820763762777
2021-05-30,1.4156523313014342,1.2325009642380826,1.2669765156853017,1.1398479197236813
2021-05-31,1.3660937260960566,1.1700140272399977,1.189406524929059,1.0967534804146577
