date,spring_baseline,spring_no_effects,spring_without_seasonality,spring_without_vaccines,spring_without_rapid_tests
2021-03-21,0.07790526549406702,0.0,0.07790526549406702,0.0,0.07790526549406702
2021-03-22,0.07962898150294324,0.0,0.07962898150294324,0.0,0.07962898150294324
2021-03-23,0.08152920002253222,0.0,0.08152920002253222,0.0,0.08152920002253222
2021-03-24,0.08363676435868243,0.0,0.08363676435868243,0.0,0.08363676435868243
2021-03-25,0.08598165592845589,0.0,0.08598165592845589,0.0,0.08598165592845589
2021-03-26,0.08854589819431222,0.0,0.08854589819431222,0.0,0.08854589819431222
2021-03-27,0.09120851890876264,0.0,0.09120851890876264,0.0,0.09120851890876264
2021-03-28,0.09390136729421408,0.0,0.09390136729421408,0.0,0.09390136729421408
2021-03-29,0.09664420522926405,0.0,0.09664420522926405,0.0,0.09664420522926405
2021-03-30,0.09942527408832948,0.0,0.09942527408832948,0.0,0.09942527408832948
2021-03-31,0.10218885891773245,0.0,0.10218885891773245,0.0,0.10218885891773245
2021-04-01,0.10491175028373073,0.0,0.10491175028373073,0.0,0.10491175028373073
2021-04-02,0.10741091994623052,0.0,0.10741091994623052,0.0,0.10741091994623052
2021-04-03,0.10981060301741112,0.0,0.10981060301741112,0.0,0.10981060301741112
2021-04-04,0.11220696166041651,0.0,0.11220696166041651,0.0,0.11220696166041651
2021-04-05,0.1145284591059936,0.0,0.1145284591059936,0.0,0.1145284591059936
2021-04-06,0.11692463305854475,0.0,0.11692463305854475,0.0,0.11692463305854475
2021-04-07,0.11991569496401462,0.0,0.11991569496401462,0.0,0.11991569496401462
2021-04-08,0.12361332098369839,0.0,0.12361332098369839,0.0,0.12361332098369839
2021-04-09,0.12796247336224983,0.0,0.12796247336224983,0.0,0.12796247336224983
2021-04-10,0.1325475985777604,0.0,0.1325475985777604,0.0,0.1325475985777604
2021-04-11,0.13725086412046256,0.0,0.13725086412046256,0.0,0.13725086412046256
2021-04-12,0.14223461289958164,0.0,0.14223461289958164,0.0,0.14223461289958164
2021-04-13,0.1475922982849337,0.0,0.1475922982849337,0.0,0.1475922982849337
2021-04-14,0.15313990702066904,0.0,0.15313990702066904,0.0,0.15313990702066904
2021-04-15,0.15862779917621914,0.0,0.15862779917621914,0.0,0.15862779917621914
2021-04-16,0.16408811089061123,0.0,0.16408811089061123,0.0,0.16408811089061123
2021-04-17,0.16955384019165956,0.0,0.16955384019165956,0.0,0.16955384019165956
2021-04-18,0.17504862745749886,0.0,0.17504862745749886,0.0,0.17504862745749886
2021-04-19,0.18054353785030777,0.0,0.18054353785030777,0.0,0.18054353785030777
2021-04-20,0.1860342003626706,0.0,0.1860342003626706,0.0,0.1860342003626706
2021-04-21,0.19144255249595313,0.0,0.19144255249595313,0.0,0.19144255249595313
2021-04-22,0.1967796141139215,0.0,0.1967796141139215,0.0,0.1967796141139215
2021-04-23,0.20205523537413217,0.0,0.20205523537413217,0.0,0.20205523537413217
2021-04-24,0.2073383058159948,0.0,0.2073383058159948,0.0,0.2073383058159948
2021-04-25,0.21263756745434065,0.0,0.21263756745434065,0.0,0.21263756745434065
2021-04-26,0.21796748770808078,0.0,0.21796748770808078,0.0,0.21796748770808078
2021-04-27,0.223644872269621,0.0,0.223644872269621,0.0,0.223644872269621
2021-04-28,0.2299287802826934,0.0,0.2299287802826934,0.0,0.2299287802826934
2021-04-29,0.2366348906740247,0.0,0.2366348906740247,0.0,0.2366348906740247
2021-04-30,0.2436531279329229,0.0,0.2436531279329229,0.0,0.2436531279329229
2021-05-01,0.2505904092094048,0.0,0.2505904092094048,0.0,0.2505904092094048
2021-05-02,0.25746224850162164,0.0,0.25746224850162164,0.0,0.25746224850162164
2021-05-03,0.264299489115422,0.0,0.264299489115422,0.0,0.264299489115422
2021-05-04,0.2711127199701788,0.0,0.2711127199701788,0.0,0.2711127199701788
2021-05-05,0.2777849704449101,0.0,0.2777849704449101,0.0,0.2777849704449101
2021-05-06,0.28437817340525184,0.0,0.28437817340525184,0.0,0.28437817340525184
2021-05-07,0.29094570439246226,0.0,0.29094570439246226,0.0,0.29094570439246226
2021-05-08,0.297530350028427,0.0,0.297530350028427,0.0,0.297530350028427
2021-05-09,0.30409153997671046,0.0,0.30409153997671046,0.0,0.30409153997671046
2021-05-10,0.31075732628554553,0.0,0.31075732628554553,0.0,0.31075732628554553
2021-05-11,0.317624979260801,0.0,0.317624979260801,0.0,0.317624979260801
