date,spring_baseline,spring_reduce_work_test_offers_to_23_pct_after_easter,spring_mandatory_work_rapid_tests_after_easter,spring_10_pct_less_work_in_person_after_easter,spring_10_pct_more_work_in_person_after_easter
2021-04-06,0.9947055611013057,0.9950923870801442,0.9924248408568538,0.9942252632748371,0.9951017157408569
2021-04-07,0.9885263766322173,0.9892356545489103,0.9823562857468673,0.9866860424580228,0.988556155589377
2021-04-08,0.9841396457357566,0.9859797752981299,0.9742757986055272,0.9817966115809542,0.985163203865152
2021-04-09,0.9778697330295747,0.9802750394512455,0.9628254934733415,0.974645430089606,0.9778717136250145
2021-04-10,0.973943993863098,0.9786860178223956,0.9523946920741496,0.9704441948089281,0.97406868122697
2021-04-11,0.9693632984561431,0.9748483323947237,0.9406353937436679,0.9646667915524021,0.9685281970504676
2021-04-12,0.963198128404808,0.9723894956089011,0.9268829819090433,0.9584098982788578,0.9627001452590569
2021-04-13,0.9608547437228165,0.9714204233871154,0.9156473900442105,0.9538298713558789,0.9604093284668006
2021-04-14,0.9568150482127198,0.9701517961939606,0.9046999498085715,0.949083397074689,0.9577795006515925
2021-04-15,0.9519968683034636,0.9708040558233969,0.8962058492813231,0.9459945898930898,0.9528060941551778
2021-04-16,0.9457913304566272,0.9682704943253989,0.8842492950617177,0.9395424170818597,0.9464310803063147
2021-04-17,0.9353699065185596,0.9632535702269955,0.8732803904157959,0.9296723677481895,0.9404103358580632
2021-04-18,0.9257400960304488,0.9547572538443402,0.8619040926025932,0.9189691871659349,0.9305769973719735
2021-04-19,0.9175895534374761,0.9479841140505464,0.8511274945725363,0.9090235041367581,0.9221204202073768
2021-04-20,0.9077819341798155,0.9387682269070566,0.8412658977125066,0.8987209359658922,0.9116090899370761
2021-04-21,0.8969720880292045,0.9338341005223908,0.8292992139753838,0.8890715575575971,0.9003527220832557
2021-04-22,0.8901240514334968,0.9290251312831757,0.8230718407079001,0.8827663029274241,0.8918636269580443
2021-04-23,0.8806924756074095,0.9160350614666573,0.8127811920128993,0.8714712793490734,0.883487851912195
2021-04-24,0.8702099563116934,0.9086934122730477,0.8051245712417816,0.8606490936008512,0.8730979054061571
2021-04-25,0.8628138467159178,0.8982805187472955,0.7950577588584067,0.8523120237442454,0.8619078522101524
2021-04-26,0.8535104006573219,0.8895128737258245,0.7851686817863205,0.8435310534884273,0.8542032954716023
2021-04-27,0.8439888405608325,0.8816802944289114,0.7737131149164264,0.83443147866175,0.8457651729244867
2021-04-28,0.8359465943501153,0.8751199180830619,0.7659528243111831,0.8264555724484289,0.8411091763865073
2021-04-29,0.8296797538952416,0.8671434083098647,0.7600609536168343,0.81777933877106,0.8348001103280872
2021-04-30,0.8206439019881864,0.8573184802153606,0.7513766236479538,0.8094244272623637,0.8251007785860197
2021-05-01,0.8123375673415792,0.8511769664306884,0.7428008479265886,0.8020228279993595,0.8170968429591465
2021-05-02,0.8034561584631,0.8379330388495174,0.7320068624026316,0.7930018026020346,0.8089746743454995
2021-05-03,0.79575409036546,0.8304721236044057,0.7231207982347189,0.7870950790438755,0.8026883039736106
2021-05-04,0.7879551600621028,0.8245406024243626,0.7168779026516047,0.7795436011419172,0.7924078266894811
2021-05-05,0.7815345145918396,0.8181215136203762,0.7119670432485187,0.7748320067891411,0.787529753479472
2021-05-06,0.7779006400609555,0.8133526528284728,0.7033635718425637,0.771540279046334,0.7795385700968391
2021-05-07,0.7707817302383648,0.8020002543965256,0.6971777251807953,0.768366696849485,0.7729255456366958
2021-05-08,0.764004004609637,0.7940875735714772,0.6874242940107214,0.7604214899340458,0.7674910406525636
2021-05-09,0.7559196836566389,0.7880769947083988,0.6787635465233,0.7533360976569663,0.7597331074449573
2021-05-10,0.7508739054802154,0.7816905488713616,0.6729525524601385,0.7494970120080525,0.7536264346819085
2021-05-11,0.7487101935199633,0.778194024977013,0.6686723924898502,0.7423072041132789,0.7487671001945729
2021-05-12,0.7463620321107268,0.7724796389065972,0.6613840896805485,0.7399082689401308,0.7484152228809866
2021-05-13,0.7372864477040509,0.7672392708525867,0.6596417749145193,0.7325788647844903,0.7425130451604045
2021-05-14,0.7291605596839177,0.7595575325775871,0.6583402927355689,0.7227680591683027,0.7362223331144946
2021-05-15,0.7222708774651644,0.7575092048414908,0.6530507896274858,0.7162001619884573,0.7329908741821586
2021-05-16,0.7168621297900369,0.7503686684978252,0.6507054599806262,0.7119864568144751,0.7275499720799409
2021-05-17,0.7139754152971923,0.7471878068333125,0.6502902965816054,0.7090089309840919,0.722118532456199
2021-05-18,0.7100506561298173,0.7411041215229636,0.6495561815000257,0.7045863071152003,0.7142887102783423
2021-05-19,0.7016409046645363,0.7364857707777293,0.6462410546598071,0.7045034797512824,0.7104136567163137
2021-05-20,0.6966756461681826,0.7349352733918771,0.64927241151011,0.7029062777112246,0.7049349171622886
2021-05-21,0.6948722502148318,0.7328800937015204,0.6494558539990717,0.7015138307087334,0.7002084072172591
2021-05-22,0.6899836498537225,0.7279852858105434,0.6462683613465737,0.6999017760223566,0.698471639935903
2021-05-23,0.6837861279232337,0.7228502808538585,0.6441639059620144,0.6959851213741686,0.692434349326478
2021-05-24,0.6800125665456513,0.72495165217895,0.6407143811261135,0.6916710205186195,0.6911866748044598
2021-05-25,0.6767072900804162,0.7199658693919194,0.6370058389073397,0.6839666574739525,0.6897391826698418
2021-05-26,0.6747753635467362,0.7242443016578963,0.6337959573568555,0.6840199239493575,0.6917107927761336
2021-05-27,0.6716011194521134,0.7241481553659338,0.6322788142822039,0.6783147092881429,0.6894511068307225
