date,spring_baseline,spring_reduce_work_test_offers_to_23_pct_after_easter,spring_mandatory_work_rapid_tests_after_easter,spring_10_pct_less_work_in_person_after_easter,spring_10_pct_more_work_in_person_after_easter
2021-04-06,0.11620895754859134,0.11620895754859134,0.11620895754859134,0.11620895754859134,0.11620895754859134
2021-04-07,0.11918813770150884,0.11918813770150884,0.11918813770150884,0.11918813770150884,0.11918813770150884
2021-04-08,0.12281262630133669,0.12281262630133669,0.12281262630133669,0.12281262630133669,0.12281262630133669
2021-04-09,0.127097937346226,0.127097937346226,0.127097937346226,0.127097937346226,0.127097937346226
2021-04-10,0.13162309972761235,0.13162309972761235,0.13162309972761235,0.13162309972761235,0.13162309972761235
2021-04-11,0.13626843403118627,0.13626843403118627,0.13626843403118627,0.13626843403118627,0.13626843403118627
2021-04-12,0.14119412844420767,0.14119412844420767,0.14119412844420767,0.14119412844420767,0.14119412844420767
2021-04-13,0.14650182427996125,0.14650182427996125,0.14650182427996125,0.14650182427996125,0.14650182427996125
2021-04-14,0.15201317212319226,0.15201317212319226,0.15201317212319226,0.15201317212319226,0.15201317212319226
2021-04-15,0.15751953332416044,0.15751953332416044,0.15751953332416044,0.15751953332416044,0.15751953332416044
2021-04-16,0.16298932581520054,0.16298932581520054,0.16298932581520054,0.16298932581520054,0.16298932581520054
2021-04-17,0.16846041113942,0.16846041113942,0.16846041113942,0.16846041113942,0.16846041113942
2021-04-18,0.17396018504752236,0.17396018504752236,0.17396018504752236,0.17396018504752236,0.17396018504752236
2021-04-19,0.17945860455896068,0.17945860455896068,0.17945860455896068,0.17945860455896068,0.17945860455896068
2021-04-20,0.18494957488874703,0.18494957488874703,0.18494957488874703,0.18494957488874703,0.18494957488874703
2021-04-21,0.19036666903686075,0.19036666903686075,0.19036666903686075,0.19036666903686075,0.19036666903686075
2021-04-22,0.1957192446529804,0.1957192446529804,0.1957192446529804,0.1957192446529804,0.1957192446529804
2021-04-23,0.20101315026815508,0.20101315026815508,0.20101315026815508,0.20101315026815508,0.20101315026815508
2021-04-24,0.20630490116136438,0.20630490116136438,0.20630490116136438,0.20630490116136438,0.20630490116136438
2021-04-25,0.2116041627997102,0.2116041627997102,0.2116041627997102,0.2116041627997102,0.2116041627997102
2021-04-26,0.2169350680692059,0.2169350680692059,0.2169350680692059,0.2169350680692059,0.2169350680692059
2021-04-27,0.22260457250470111,0.22260457250470111,0.22260457250470111,0.22260457250470111,0.22260457250470111
2021-04-28,0.22887536749552673,0.22887536749552673,0.22887536749552673,0.22887536749552673,0.22887536749552673
2021-04-29,0.23556387073022597,0.23556387073022597,0.23556387073022597,0.23556387073022597,0.23556387073022597
2021-04-30,0.24256290018188936,0.24256290018188936,0.24256290018188936,0.24256290018188936,0.24256290018188936
2021-05-01,0.2494865143647618,0.2494865143647618,0.2494865143647618,0.2494865143647618,0.2494865143647618
2021-05-02,0.2563512122927503,0.2563512122927503,0.2563512122927503,0.2563512122927503,0.2563512122927503
2021-05-03,0.2631792183838416,0.2631792183838416,0.2631792183838416,0.2631792183838416,0.2631792183838416
2021-05-04,0.2699907870245105,0.2699907870245105,0.2699907870245105,0.2699907870245105,0.2699907870245105
2021-05-05,0.2766661156734783,0.2766661156734783,0.2766661156734783,0.2766661156734783,0.2766661156734783
2021-05-06,0.28326412058562883,0.28326412058562883,0.28326412058562883,0.28326412058562883,0.28326412058562883
2021-05-07,0.2898368229055564,0.2898368229055564,0.2898368229055564,0.2898368229055564,0.2898368229055564
2021-05-08,0.29642897928665773,0.29642897928665773,0.29642897928665773,0.29642897928665773,0.29642897928665773
2021-05-09,0.3029960177659904,0.3029960177659904,0.3029960177659904,0.3029960177659904,0.3029960177659904
2021-05-10,0.309670053581779,0.309670053581779,0.309670053581779,0.309670053581779,0.309670053581779
2021-05-11,0.3165455866830796,0.3165455866830796,0.3165455866830796,0.3165455866830796,0.3165455866830796
2021-05-12,0.3236562922960379,0.3236562922960379,0.3236562922960379,0.3236562922960379,0.3236562922960379
2021-05-13,0.3299118195426511,0.3299118195426511,0.3299118195426511,0.3299118195426511,0.3299118195426511
2021-05-14,0.3359634485278476,0.3359634485278476,0.3359634485278476,0.3359634485278476,0.3359634485278476
2021-05-15,0.34195517624240485,0.34195517624240485,0.34195517624240485,0.34195517624240485,0.34195517624240485
2021-05-16,0.3479134134212706,0.3479134134212706,0.3479134134212706,0.3479134134212706,0.3479134134212706
2021-05-17,0.3538018376084557,0.3538018376084557,0.3538018376084557,0.3538018376084557,0.3538018376084557
2021-05-18,0.3592140066777911,0.3592140066777911,0.3592140066777911,0.3592140066777911,0.3592140066777911
2021-05-19,0.3638015944326908,0.3638015944326908,0.3638015944326908,0.3638015944326908,0.3638015944326908
2021-05-20,0.36872273314784265,0.36872273314784265,0.36872273314784265,0.36872273314784265,0.36872273314784265
2021-05-21,0.3734408970538486,0.3734408970538486,0.3734408970538486,0.3734408970538486,0.3734408970538486
2021-05-22,0.3781413306762534,0.3781413306762534,0.3781413306762534,0.3781413306762534,0.3781413306762534
2021-05-23,0.3827862340354341,0.3827862340354341,0.3827862340354341,0.3827862340354341,0.3827862340354341
2021-05-24,0.3870698828662357,0.3870698828662357,0.3870698828662357,0.3870698828662357,0.3870698828662357
2021-05-25,0.39096051041053903,0.39096051041053903,0.39096051041053903,0.39096051041053903,0.39096051041053903
2021-05-26,0.39480188716706077,0.39480188716706077,0.39480188716706077,0.39480188716706077,0.39480188716706077
2021-05-27,0.39867540006260993,0.39867540006260993,0.39867540006260993,0.39867540006260993,0.39867540006260993
