date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-04-14,0.919319773354982,0.9115251187495638,0.9143235415361448,0.9194903940707521
2021-04-15,0.9242760689453118,0.9165985124202101,0.9195657793901375,0.9240037214220593
2021-04-16,0.928901136994442,0.9216457932466687,0.9245290573964198,0.9290339205510351
2021-04-17,0.9331074838990358,0.9261284475147294,0.9291391799276468,0.9324903613948415
2021-04-18,0.936958562457299,0.9304588386174736,0.9334874280137249,0.9356264495105499
2021-04-19,0.9408589997458778,0.9346781013030302,0.9375432747251585,0.9397593030464827
2021-04-20,0.9447749702952497,0.9384513040286697,0.9415082691585525,0.9432013801021067
2021-04-21,0.9481893415937904,0.9422450603383441,0.9449383008281218,0.946788823334325
2021-04-22,0.9514063850474582,0.945606469667622,0.9478457522005709,0.9498974672107573
2021-04-23,0.9544710600504807,0.9487315724955312,0.9508560505416999,0.9526385326761173
2021-04-24,0.9572430969802423,0.9517816799482869,0.9535112930215944,0.9555445775307544
2021-04-25,0.959891056069819,0.9545939298744837,0.9560755225085573,0.9587318138165722
2021-04-26,0.9624340097969847,0.9573881805312817,0.9586358363289548,0.9610309843999855
2021-04-27,0.9646759045652559,0.9598352709894254,0.9611461959179532,0.9633716697734058
2021-04-28,0.9669618506627817,0.9622035861992713,0.9637756962478846,0.9654149546933829
2021-04-29,0.9689266571500854,0.9642930083689232,0.9661393682992933,0.9677479577604261
2021-04-30,0.9708851019629783,0.9663123004098222,0.96827263020385,0.9696821076741455
2021-05-01,0.9727688746407582,0.9683471367318681,0.9701001097012674,0.9715386309847722
