date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-03-20,1.186116887194258,1.1180097257673687,1.0947656776325052,1.043795165897095
2021-03-21,1.188558491877007,1.119378085793163,1.0952379044330054,1.0432436728861534
2021-03-22,1.1962199469153743,1.1228437221872742,1.0971070407564467,1.0416138725421182
2021-03-23,1.2027212092852653,1.1267244944689727,1.0995369828642714,1.039355815399112
2021-03-24,1.2095276208331773,1.13126717590161,1.1047580866838496,1.040477834419375
2021-03-25,1.2223316107029116,1.138911271689523,1.1103773545951046,1.0427770207253757
2021-03-26,1.2277167960304254,1.1403055584394624,1.112422366524354,1.0395679131720408
2021-03-27,1.233339853555662,1.1452972367154233,1.1153028805305678,1.0360193823761672
2021-03-28,1.2358650741875115,1.1455202311307198,1.1162982888973652,1.0322854590124328
2021-03-29,1.2417294431667976,1.149540130116366,1.1215683477217222,1.0311281543335258
2021-03-30,1.248690877194123,1.153444812693764,1.1266958579201924,1.0298473186149881
2021-03-31,1.253621466886721,1.1580401631409856,1.1317575167076968,1.0290614684351655
2021-04-01,1.2622401971322887,1.1660864818091559,1.13500493324326,1.0271140603967253
2021-04-02,1.2653184957536259,1.1678148639616512,1.1378444523238183,1.023616218038355
2021-04-03,1.2679082336227212,1.1708802106540577,1.1376663950578119,1.0238952757153919
2021-04-04,1.2699939117869596,1.1698807063443044,1.1353552545543866,1.019272942385624
2021-04-05,1.2719172591232544,1.1714679693227381,1.1351649663680992,1.0155908742396933
2021-04-06,1.2758144985825253,1.1713211083332182,1.133677571782291,1.0125605661022556
2021-04-07,1.2783329046380745,1.1757356039072049,1.1348827912269888,1.0103027772591149
2021-04-08,1.2858339322392471,1.1813220830112174,1.1359170192745804,1.0098389995879686
2021-04-09,1.2898616823345626,1.1816042985294979,1.1359223028231165,1.0062010084211557
2021-04-10,1.2909803691097748,1.184187552183039,1.1359522659910648,1.0027867154177308
2021-04-11,1.2903168288385916,1.1815277533449389,1.1351878887906866,0.9967213879117919
2021-04-12,1.287873767372661,1.1802039127187791,1.1342192780457716,0.9917814980401769
2021-04-13,1.2848252797943862,1.1781295913387468,1.134046469173049,0.9883078421540424
2021-04-14,1.280622624282191,1.1762511538492901,1.1312946839053155,0.9804528192287513
2021-04-15,1.2767383488745905,1.1723588210611358,1.1279110113868276,0.9739982634135381
2021-04-16,1.26938402715579,1.1642411355233082,1.1237797345276976,0.9645963245334139
2021-04-17,1.2583163869835814,1.1551194552709483,1.1165588782790854,0.9572789801154433
2021-04-18,1.2486463804388106,1.1440382976104462,1.1060505703610135,0.9467905990693437
2021-04-19,1.2394304212816751,1.1361810920432522,1.0980219250992407,0.9349294960366253
2021-04-20,1.2330964491741794,1.1306599096182786,1.0909675997201644,0.9262094664554162
2021-04-21,1.2287648361179009,1.1258899730134497,1.084683097790874,0.917524328821964
2021-04-22,1.2265734806491926,1.1239353262228529,1.082294311528333,0.9133297812785338
2021-04-23,1.222387733490786,1.120521389114743,1.0783453106402596,0.9006550235252264
2021-04-24,1.2175072312920896,1.1161415552814717,1.073411284328802,0.8945953308505256
2021-04-25,1.2116581036938467,1.1115797383363177,1.0698968773617947,0.8848729953225027
2021-04-26,1.207024840545642,1.1085279304149902,1.0675497297006893,0.8752289999222094
2021-04-27,1.204111877596723,1.1080054041798106,1.0648000404677318,0.8660621433805338
2021-04-28,1.2014753567232908,1.1047075124689971,1.0640771821815593,0.8590318708798634
2021-04-29,1.200814121919229,1.1049527992149615,1.0661271883373826,0.852904095571331
2021-04-30,1.1966643292576717,1.1022416111552313,1.0632445005053237,0.8445979578086789
2021-05-01,1.1927673550113898,1.0997820512787089,1.0596687447896196,0.8413544797530638
2021-05-02,1.188264696060539,1.0972671959388571,1.056875998700391,0.8284974100922147
2021-05-03,1.1847750976033293,1.09516455417065,1.0524331221402357,0.8202495606814416
2021-05-04,1.1818372077438184,1.0938720237071318,1.0509353644589683,0.8138513421176512
2021-05-05,1.179328920005233,1.091658772513782,1.0507647661534567,0.8073327989042978
2021-05-06,1.1783614217451879,1.0928632893560113,1.0508628353613811,0.8008791819386748
2021-05-07,1.1745559913247168,1.0914164709103302,1.047273805081535,0.7943227968369849
2021-05-08,1.1704929140180667,1.0901174948513719,1.0456606252412834,0.7874370686688618
2021-05-09,1.1649769790741444,1.086057128774389,1.043478180077527,0.7799369079215038
2021-05-10,1.1597527996489418,1.08470876726851,1.039809659379928,0.7771554036757213
2021-05-11,1.1560891405105063,1.0834258108624064,1.0386764042261898,0.774021816094429
2021-05-12,1.152601346389211,1.0837639277532853,1.0375519520645644,0.7709959461102038
2021-05-13,1.1486275233746275,1.0844296927879813,1.0355133951972915,0.7695571997738683
2021-05-14,1.141357184035101,1.0811156259121808,1.030796471802124,0.7649513040932441
2021-05-15,1.1334946128995624,1.0773691985886955,1.0250079207173228,0.7585108704104593
2021-05-16,1.1242721468434753,1.0711182042112872,1.0170516957023887,0.7461635246136277
2021-05-17,1.1164353828327003,1.0673679121573498,1.0109350218428959,0.7436681861831468
2021-05-18,1.1087368562259663,1.063462536240389,1.0061865094911902,0.7378249480246805
2021-05-19,1.1015826496668173,1.0612774703767516,1.001939343485499,0.7331417877346461
2021-05-20,1.0959676511943144,1.0593329876530435,0.9981076100483224,0.7293891779645508
2021-05-21,1.0887670181916014,1.055200358850862,0.9938750633902566,0.725343372412304
2021-05-22,1.081823392462884,1.0518294501879244,0.9902420331572875,0.7255288431266202
2021-05-23,1.0731519666896314,1.0470269040298903,0.9845325328254354,0.7230454670525283
2021-05-24,1.06551328951174,1.043976602693247,0.9793867294671268,0.7269552333606776
2021-05-25,1.0578444591095046,1.040562235158433,0.9757162549306719,0.721313416491483
2021-05-26,1.0506013235775187,1.0380207716945005,0.9719790335877706,0.7217662820452393
2021-05-27,1.0441865205225775,1.0373695398557188,0.9700839448538384,0.7166082020699687
2021-05-28,1.035260761429724,1.0335557252409981,0.9644723545875646,0.7124853475734395
2021-05-29,1.0274112977149976,1.0309623480785346,0.9595336949027871,0.7119361449499232
2021-05-30,1.0182971409614425,1.0275903114152485,0.9540702742292384,0.7050610258043932
2021-05-31,1.011886179063175,1.0255284660416903,0.9525432411339483,0.7021941343861823
