date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-02-23,246.12958066955832,216.96901007045219,212.87360185478468,203.02221302874187
2021-02-24,247.06473000256412,215.7149618865596,211.71579791868228,200.98097308680443
2021-02-25,248.7698333178911,215.2595973111943,211.17999038993997,199.88350136573456
2021-02-26,249.83282948751372,214.32875742211937,210.93147912325796,198.52315356487978
2021-02-27,251.35406319512225,214.63760090383406,210.86252802036358,197.76038198911007
2021-02-28,253.52889589891768,214.8731838387234,210.80650524926187,197.18866242761032
2021-03-01,258.76199731234345,217.01354099107158,213.18962774305086,197.7345253255247
2021-03-02,264.4748834834097,219.83191732188172,215.54833005456473,199.4669217857474
2021-03-03,270.1202550328918,222.38741757290686,218.405491380753,201.39898914810192
2021-03-04,277.15757697205544,226.41818412961086,221.46663305300402,202.92884174357226
2021-03-05,285.1846345340162,230.59978122389649,224.63407434221725,205.18986332598575
2021-03-06,293.0249495256379,235.08878531858645,228.7179907074024,208.20934704023801
2021-03-07,302.09345603756685,240.3175772880813,232.80765299782882,210.99324781960095
2021-03-08,310.6893601984068,243.95187500314233,236.04691835255704,212.68254984051467
2021-03-09,320.38848200555765,248.70950110285858,239.85215734354387,214.8128516236907
2021-03-10,330.1479360277413,253.98713343690363,243.58126282508468,216.69464214018478
2021-03-11,340.55667960218085,258.9774695088886,247.718328998751,218.71002541853676
2021-03-12,352.87594331932036,264.9503587971193,253.08358669272442,220.74264647261245
2021-03-13,363.6653544409896,270.04268504213564,257.09424251108425,223.19902951322678
2021-03-14,373.9778537676392,275.13213832453135,261.61197623198024,225.55485886212006
2021-03-15,389.478923587095,283.40914363448445,267.4828753471796,228.69213404381696
2021-03-16,405.2371235610946,291.15896030355725,273.7258231217468,231.92278051068348
2021-03-17,422.27522838257227,298.98060103814504,280.01042885431275,234.91784404266068
2021-03-18,441.4048499918479,308.26314326530877,287.2818972470554,238.41567603324307
2021-03-19,460.6321523302241,317.2540797864815,294.54474675193615,241.5888632476975
2021-03-20,477.0827362957888,324.2957111695759,300.90692247525845,243.53242246053452
2021-03-21,494.6695769778014,332.06851153961355,307.0981569226548,246.23444380521025
2021-03-22,519.1213618417415,341.9170274030357,316.2700900889253,248.48684649976192
2021-03-23,544.8587974784008,352.44643540754055,325.53970398429635,250.8125097411389
2021-03-24,570.3865068437561,362.8824721268757,334.22897943030597,253.23154426768548
2021-03-25,598.8173449372293,374.20050837073575,343.9611403075938,255.32737049941434
2021-03-26,627.8945996203381,385.9652903020993,353.5381612033691,257.4691641330728
2021-03-27,653.4179995417624,395.9976757732399,361.4632285922987,258.9674141397165
2021-03-28,680.0948939553584,405.9180157021773,369.6913935377015,259.82499348196603
2021-03-29,718.8051923053443,421.1260433343317,380.09151822427935,261.15086573137376
2021-03-30,758.1575978010344,435.6775990076787,390.64247344843864,262.4149692844384
2021-03-31,798.544269840141,450.627060003979,401.79531434161385,262.7755260933239
2021-04-01,843.5535387357958,466.9770902778226,414.1217604653051,262.84160423359776
2021-04-02,883.7850707933901,479.5664124812989,421.38173700756516,261.6608165965305
2021-04-03,927.5259266920491,494.9396354641379,432.6466234429441,263.17774086020813
2021-04-04,973.9903511550388,510.5987182277268,444.70157459898826,264.5596358807175
2021-04-05,1018.8372976626295,523.3647276323699,452.7544888245346,262.6390603688453
2021-04-06,1077.8393310019242,542.6854012559156,465.0996092052595,262.4307705788517
2021-04-07,1135.7036711434605,561.6455180705758,477.54097383377473,261.7556243630104
2021-04-08,1199.632835377087,580.6070713665463,489.42211075127244,260.7788170720058
2021-04-09,1271.4310442285412,603.9398372897618,506.16860986675914,261.5573899421889
2021-04-10,1329.7004720995826,620.4751736526343,516.4839821560292,261.1738494323385
2021-04-11,1374.4253176957977,631.4771840082283,521.3091228773296,257.8153561288553
