date,combined_baseline,empirical
2021-03-02,0.038646539100969976,0.052937204819277106
2021-03-03,0.04028412779471286,0.055054746987951805
2021-03-04,0.0420109835413102,0.057240096385542165
2021-03-05,0.04384415942603131,0.05973336144578313
2021-03-06,0.045755089991962906,0.06157601204819277
2021-03-07,0.047726906844289624,0.06294951807228916
2021-03-08,0.04976342691906462,0.06518748192771084
2021-03-09,0.05185289159070503,0.0675633734939759
2021-03-10,0.05401992625310163,0.07022414457831325
2021-03-11,0.056258867065659614,0.07291251807228916
2021-03-12,0.05858116483653818,0.07598960240963855
2021-03-13,0.0609676733219872,0.07828139759036144
2021-03-14,0.0633890267397918,0.07989897590361446
2021-03-15,0.06581487429198146,0.08216866265060241
2021-03-16,0.06809192290158553,0.08350277108433735
2021-03-17,0.07020244228500258,0.08499755421686747
2021-03-18,0.07213184189635233,0.08641834939759035
2021-03-19,0.0738982214001445,0.08835413253012048
2021-03-20,0.07562458463886397,0.09036589156626507
2021-03-21,0.07733734234745879,0.09188824096385542
2021-03-22,0.07905767236467504,0.09421097590361446
2021-03-23,0.08096053811410729,0.0968228795180723
2021-03-24,0.0830788144966,0.09982556626506024
2021-03-25,0.08542672267712512,0.10285393975903614
2021-03-26,0.08798881022101596,0.1062888313253012
2021-03-27,0.09064010325427661,0.10892504819277109
2021-03-28,0.09332014643490479,0.11064880722891567
2021-03-29,0.09604162184075436,0.11326106024096386
2021-03-30,0.09879671090926494,0.11610853012048193
2021-03-31,0.10152686676646107,0.11893681927710843
2021-04-01,0.10423036563477031,0.12177822891566265
2021-04-02,0.10671457537048132,0.12367846987951807
2021-04-03,0.10911031837863941,0.12569537349397591
2021-04-04,0.11150532262498075,0.12741366265060242
2021-04-05,0.11383285329206122,0.12955372289156628
2021-04-06,0.1162337676329363,0.13291498795180723
2021-04-07,0.11921405592857898,0.1397988795180723
2021-04-08,0.12283946798067769,0.14715637349397592
2021-04-09,0.12712718000147133,0.1536924698795181
2021-04-10,0.13165578993800248,0.15739526506024099
2021-04-11,0.1363062340108087,0.15996703614457833
2021-04-12,0.14123931604199744,0.16408557831325302
2021-04-13,0.1465573545431851,0.17014115662650603
2021-04-14,0.15208175384517827,0.17846967469879518
2021-04-15,0.15760128963187808,0.18579289156626508
2021-04-16,0.16308321012940946,0.192065843373494
2021-04-17,0.1685659925157272,0.19577481927710844
2021-04-18,0.17407592439880945,0.19853663855421688
2021-04-19,0.17958296279810962,0.20263463855421687
2021-04-20,0.18507984322242976,0.20861927710843375
2021-04-21,0.19050050805265775,0.21641403614457833
2021-04-22,0.19585653122392205,0.22328520481927713
2021-04-23,0.20115357657681787,0.22914525301204822
2021-04-24,0.20644766688244673,0.23283366265060243
2021-04-25,0.21174902167927337,0.23564612048192773
2021-04-26,0.21708140447240243,0.23996151807228916
2021-04-27,0.2227520786141073,0.24831389156626507
2021-04-28,0.22902361236674967,0.2603148313253012
2021-04-29,0.23571285436326578,0.27010968674698793
2021-04-30,0.24271274570371515,0.2781442530120482
2021-05-01,0.2496372217753739,0.28130499999999997
2021-05-02,0.25650296628260283,0.28370630120481927
2021-05-03,0.26333195738944964,0.2877644939759036
2021-05-04,0.2701445726093591,0.2960023855421687
2021-05-05,0.27682353350392574,0.3070678674698795
2021-05-06,0.28342960323257554,0.31635231325301205
2021-05-07,0.2900156032652041,0.3242464578313253
2021-05-08,0.29662099579552176,0.3275427951807229
2021-05-09,0.30320127042407086,0.3297680843373494
2021-05-10,0.3098886655160451,0.334576
2021-05-11,0.31677749633004687,0.34422433734939756
2021-05-12,0.3238992218067713,0.35691972289156626
2021-05-13,0.33016115165579607,0.36018606024096383
2021-05-14,0.3362138272202332,0.3666152891566265
2021-05-15,0.34220666307751557,0.36949239759036145
2021-05-16,0.34816594683562146,0.3714829397590361
2021-05-17,0.3540554176020471,0.37580259036144575
2021-05-18,0.35946900263153125,0.38211934939759035
2021-05-19,0.3640584988544576,0.3890461445783132
2021-05-20,0.368982407926422,0.3946532891566265
2021-05-21,0.3737054353477215,0.39967660240963854
2021-05-22,0.378411717501175,0.4024366144578313
2021-05-23,0.3830635159706455,0.40404575903614454
2021-05-24,0.38735522961794655,0.40584454216867466
2021-05-25,0.39125478386753504,0.4094162168674699
2021-05-26,0.3951059492181285,0.4160043855421687
2021-05-27,0.3989888813268412,0.42183402409638554
2021-05-28,0.40290942872472196,0.42712038554216863
2021-05-29,0.4067434178630763,0.42927448192771084
2021-05-30,0.41053406630818257,0.4305802771084337
2021-05-31,0.41444697983395734,0.4332348674698795
