date,spring_baseline,spring_reduce_work_test_offers_to_23_pct_after_easter,spring_mandatory_work_rapid_tests_after_easter,spring_10_pct_less_work_in_person_after_easter,spring_10_pct_more_work_in_person_after_easter
2021-04-06,3.0252296394934715,3.0252296394934715,3.0252296394934715,3.0252296394934715,3.0252296394934715
2021-04-07,3.0553957470097886,3.0553957470097886,3.0553957470097886,3.0553957470097886,3.0553957470097886
2021-04-08,3.11141851811152,3.11141851811152,3.11141851811152,3.11141851811152,3.11141851811152
2021-04-09,3.1358387003866333,3.1358387003866333,3.1358387003866333,3.1358387003866333,3.1358387003866333
2021-04-10,3.2220275790046804,3.2220275790046804,3.2220275790046804,3.2220275790046804,3.2220275790046804
2021-04-11,3.196170915419267,3.196170915419267,3.196170915419267,3.196170915419267,3.196170915419267
2021-04-12,3.177496658385356,3.177496658385356,3.177496658385356,3.177496658385356,3.177496658385356
2021-04-13,3.200480359350169,3.1918614714883646,3.187552027557462,3.193297952798665,3.193297952798665
2021-04-14,3.2177181350737785,3.220591097694379,3.210535728522274,3.214845172453177,3.2090992472119737
2021-04-15,3.191861471488364,3.2047898032810713,3.1746236957647542,3.1932979527986647,3.1789331396956566
2021-04-16,3.217718135073779,3.23926535472829,3.197607396729567,3.2105357285222746,3.22059109769438
2021-04-17,3.219154616384079,3.2292099855561847,3.168877770523552,3.2047898032810713,3.216281653763478
2021-04-18,3.2708679435549075,3.2766138687961113,3.199043878039868,3.2292099855561855,3.237828873417989
2021-04-19,3.29385164451972,3.29241516320942,3.2033533219707704,3.260812574382802,3.286669237968217
2021-04-20,3.2895422005888184,3.2694314622446075,3.177496658385357,3.2378288734179894,3.3197083081051346
2021-04-21,3.2665584996240056,3.2249005416252827,3.1415846256278366,3.200480359350169,3.280923312727013
2021-04-22,3.2565031304519,3.2320829481767865,3.143021106938138,3.2019168406604694,3.2708679435549084
2021-04-23,3.216281653763478,3.2378288734179885,3.124346849904227,3.1875520275574614,3.2450112799694932
2021-04-24,3.1602588826617466,3.2205910976943803,3.0812524105952037,3.154512957420544,3.2134086911428756
2021-04-25,3.0970537050085114,3.1573859200411443,3.010864826390465,3.097053705008512,3.1703142518338523
2021-04-26,3.0424674152170823,3.086998335836406,2.9763892749432452,3.000809457218359,3.09274426107761
2021-04-27,3.04103093390678,3.1502035134896413,3.0137377890110657,3.036721489975878,3.0539592656994885
2021-04-28,3.05683222832009,3.1602588826617457,2.98357168149475,3.0568322283200904,3.0625781535612924
2021-04-29,3.0812524105952033,3.1760601770750543,2.9965000132874566,3.069760560112797,3.0711970414230976
2021-04-30,3.1171644433527224,3.1631318452823485,2.9792622375638462,3.0769429666643004,3.078379447974602
2021-05-01,3.0769429666643,3.0999266676291133,2.946223167426928,2.9921905693565543,3.005118901149261
2021-05-02,3.068324078802496,3.127219812524828,2.9002557654973034,2.963460943150538,2.96777038708144
2021-05-03,3.03959445259648,3.1717507331441532,2.8743991019118886,2.9735163123226434,2.9304218730136204
2021-05-04,3.009428345080163,3.1027996302497156,2.7867737419835406,2.9447866861166276,2.8930733589457995
2021-05-05,2.9476596487372295,3.081252410595203,2.7436793026745168,2.8629072514294824,2.8313046626028657
2021-05-06,2.87583558322219,2.9878811254256523,2.653180980125567,2.7522981905363215,2.7408063400539153
2021-05-07,2.7982655924659467,2.9103111346694086,2.5899758024723325,2.6531809801255677,2.650308017504966
2021-05-08,2.759480597087826,2.9117476159797104,2.5325165500603,2.6100865408165435,2.577047470679625
2021-05-09,2.6890930128830863,2.828431699982264,2.5023504425439844,2.591412283782633,2.521024699577895
2021-05-10,2.64025264833286,2.7321874521921115,2.4175980452362373,2.4808032228894716,2.449200634062855
2021-05-11,2.5842298772311296,2.6661093119182757,2.3687576806860102,2.371630643306612,2.3630117554448073
2021-05-12,2.4764937789585697,2.5483178444736097,2.299806577791572,2.2983700964812717,2.3515199049624016
2021-05-13,2.3673211993757093,2.469311372407066,2.1705232598645012,2.1963799234499155,2.2854417646885645
2021-05-14,2.285441764688564,2.3859954564096197,2.0800249373155513,2.138920671037884,2.2423473253795407
2021-05-15,2.1992528860705174,2.2811323207576626,1.9823442082150975,2.0441129045580313,2.1619043720026965
2021-05-16,2.094389750418559,2.1978164047602164,1.8789175538734402,1.9493051380781794,2.104445119590665
2021-05-17,2.0010184652490075,2.107318082211267,1.7812368247729862,1.922011993182464,2.055604755040439
2021-05-18,1.8932823669764487,1.9952725400078049,1.6921749835343372,1.8616797781498307,1.973725320353293
2021-05-19,1.8329501519438156,1.9665429138017891,1.6361522124326067,1.7927286752553928,1.861679778149831
2021-05-20,1.7740544182214826,1.8947188482867492,1.5973672170544853,1.7596896051184747,1.8128394135996042
2021-05-21,1.7180316471197519,1.821458301461409,1.4968135253334298,1.6735007265004274,1.7151586844991504
2021-05-22,1.6979209087755405,1.801347563117198,1.4120611280256832,1.6519535068459157,1.6792466517416307
2021-05-23,1.6375886937429078,1.7467612733257678,1.3732761326475618,1.5700740721587703,1.6260968432605016
2021-05-24,1.5944942544338838,1.6921749835343383,1.3071979923737254,1.4982500066437305,1.5557092590557626
2021-05-25,1.5197972262982424,1.6562629507768178,1.2253185576865802,1.3890774270608708,1.4925040814025279
2021-05-26,1.4709568617480155,1.5901848105029817,1.121891903344923,1.3402370625106435,1.4565920486450081
2021-05-27,1.3919503896814722,1.565764628227868,1.0428854312783795,1.2784683661677099,1.3632207634754565
2021-05-28,1.2899602166501158,1.511178338436438,1.0041004359002583,1.213826707204174,1.304325029753124
