date,spring_baseline,spring_reduce_work_test_offers_to_23_pct_after_easter,spring_mandatory_work_rapid_tests_after_easter,spring_10_pct_less_work_in_person_after_easter,spring_10_pct_more_work_in_person_after_easter
2021-04-06,0.8651143508551694,0.8648244579777946,0.864428916016438,0.8645166312575134,0.8646052295556268
2021-04-07,0.8732479976035715,0.8726295499675167,0.872583299218004,0.8723959272799195,0.8722835294837201
2021-04-08,0.8811457146140864,0.8809907184932363,0.8809800529075803,0.8803961609565065,0.8799872714629776
2021-04-09,0.8886665885677452,0.8886527297741915,0.8876916217246834,0.88779481640483,0.8874523395093653
2021-04-10,0.8944365525643857,0.8945237631710559,0.8936614250520335,0.8939597203196291,0.8928957908412946
2021-04-11,0.9013351570000334,0.9012334451030551,0.9006368743675958,0.9007448386147391,0.8994865160927329
2021-04-12,0.9071828773641252,0.9069409326634937,0.9063495545523047,0.9060865174338608,0.9047009209940201
2021-04-13,0.9128287065521428,0.9121840923874831,0.9123936679583847,0.9122091940686852,0.9103496950843855
2021-04-14,0.9175232928887695,0.9171408269394629,0.9171594696531432,0.9171596993353657,0.9154673992790302
2021-04-15,0.922803320063852,0.9227033997703094,0.9225143578383778,0.9224626774787215,0.9208653639891083
2021-04-16,0.9274473768989563,0.9266615085841978,0.92751370713897,0.9269612753260829,0.9253039823402744
2021-04-17,0.9321394651444789,0.9315523850350488,0.9319279190416048,0.9311529985600944,0.9301473893307587
2021-04-18,0.9362967643256355,0.9354571803858303,0.9353952942121064,0.9345103557864305,0.9341130872784489
2021-04-19,0.9395198796810298,0.9391016036886646,0.9390474098233148,0.9387428783879017,0.9380902997314653
2021-04-20,0.9432171244753572,0.9435035633570964,0.9428356334823411,0.9419859327655664,0.9418493161759953
2021-04-21,0.9467126769110027,0.9474734080420367,0.9465728230005472,0.9454614451373929,0.9451735563804958
2021-04-22,0.9498171441017706,0.9501923814129261,0.9496238696765803,0.9484762599300964,0.9486891730506349
2021-04-23,0.9526577254588259,0.9536007149885918,0.9534041928274772,0.9514585118807493,0.951337483123636
2021-04-24,0.9553653922597957,0.9563042765161475,0.9563800960707131,0.95447366762824,0.9541677057234831
2021-04-25,0.9575673112081057,0.9595997072672364,0.9597163416871308,0.9571615628357165,0.9565534058770423
2021-04-26,0.9604655675210843,0.9629947597770094,0.9624675598907012,0.959587386651796,0.9592573612939967
2021-04-27,0.9623970638984863,0.9652030435473373,0.9653713203756408,0.9625358179472108,0.9618835473282349
2021-04-28,0.9650698581221596,0.9672335894136848,0.9676503998942793,0.9644853914689567,0.9638120516577778
2021-04-29,0.9674917817796617,0.9693049779681484,0.9693084851780914,0.9663249285017927,0.9656127189426813
2021-04-30,0.9693103767321074,0.9714149911590213,0.9708296732676691,0.9686466340268958,0.9682786575179206
2021-05-01,0.9715824055201875,0.9733143468955259,0.9732973669327192,0.970305786687431,0.9707550506021047
