date,spring_no_effects
2021-01-15,0.8511803289804374
2021-01-16,0.8493792037932454
2021-01-17,0.8493993262068655
2021-01-18,0.8511880445152598
2021-01-19,0.8491838157374119
2021-01-20,0.8513499296126902
2021-01-21,0.8526934174379147
2021-01-22,0.8521311070018898
2021-01-23,0.8510372191843111
2021-01-24,0.8492765579168343
2021-01-25,0.849090555416009
2021-01-26,0.8489593055555623
2021-01-27,0.8531759703525919
2021-01-28,0.8558357125908123
2021-01-29,0.8591979658901042
2021-01-30,0.8608017049893221
2021-01-31,0.860118987088508
2021-02-01,0.8632957303348687
2021-02-02,0.8654624683713337
2021-02-03,0.86956464443359
2021-02-04,0.8733020785977067
2021-02-05,0.8756892552565165
2021-02-06,0.8755741960858651
2021-02-07,0.8766314677209635
2021-02-08,0.8800381151119179
2021-02-09,0.8815670809824776
2021-02-10,0.8858668388583266
2021-02-11,0.8910853470903789
2021-02-12,0.8978113356111295
2021-02-13,0.9057193036675292
2021-02-14,0.9141528151307938
2021-02-15,0.9260920004518649
2021-02-16,0.9418519688373816
2021-02-17,0.9603210306865141
2021-02-18,0.9807193201293193
2021-02-19,0.9973005826182049
2021-02-20,1.0082529097290962
2021-02-21,1.0172062088942992
2021-02-22,1.027301762317578
2021-02-23,1.0368514357530694
2021-02-24,1.0471284552891722
2021-02-25,1.0591552501148098
2021-02-26,1.0650250286154281
2021-02-27,1.0704736491615523
2021-02-28,1.0761360239443256
2021-03-01,1.081993794902555
2021-03-02,1.087115410670706
2021-03-03,1.095003070036252
2021-03-04,1.1024562742352155
2021-03-05,1.1089046018264255
2021-03-06,1.1163731762668607
2021-03-07,1.1236413070488653
2021-03-08,1.1313263240318645
2021-03-09,1.1404320052019572
2021-03-10,1.150633915592029
2021-03-11,1.1636010597770603
2021-03-12,1.170998797167192
2021-03-13,1.1756870691372652
2021-03-14,1.1814256406001786
2021-03-15,1.1862271811912697
2021-03-16,1.1912045793693973
2021-03-17,1.198186798073004
2021-03-18,1.2088748466406551
2021-03-19,1.2151966384428463
2021-03-20,1.2232265394821817
2021-03-21,1.2260175322146456
2021-03-22,1.228774787196708
2021-03-23,1.2347079539144616
2021-03-24,1.2419016456628937
2021-03-25,1.251423709999666
2021-03-26,1.2561338871528236
2021-03-27,1.2585369867162912
2021-03-28,1.2587076500140248
2021-03-29,1.2629531942292587
2021-03-30,1.2659332191730222
2021-03-31,1.2698034405185603
2021-04-01,1.278009694486267
2021-04-02,1.2805028586924094
2021-04-03,1.280413460708312
2021-04-04,1.2797892599890417
2021-04-05,1.279209032989306
2021-04-06,1.2790703844621265
2021-04-07,1.2813508483693241
2021-04-08,1.2852615557483518
2021-04-09,1.285369188764927
2021-04-10,1.284960394828157
2021-04-11,1.284252229443496
2021-04-12,1.2825064202895928
2021-04-13,1.2796410549979471
2021-04-14,1.2766262022360673
2021-04-15,1.2754930939193296
2021-04-16,1.2704496266011
2021-04-17,1.2631395132287215
2021-04-18,1.2535662896974884
2021-04-19,1.245223039038632
2021-04-20,1.239256654603014
2021-04-21,1.2349416419873434
2021-04-22,1.2327641880871285
2021-04-23,1.2280759210902288
2021-04-24,1.2226371982276731
2021-04-25,1.2161984273899156
2021-04-26,1.2121685464887058
2021-04-27,1.2084857971755782
2021-04-28,1.2032715164416052
2021-04-29,1.2010740297796672
2021-04-30,1.1968674991134165
2021-05-01,1.1916293853718374
2021-05-02,1.1839632635177624
2021-05-03,1.1776985829100126
2021-05-04,1.1726150905817936
2021-05-05,1.1685595996110676
2021-05-06,1.1667087257402395
2021-05-07,1.1619932492392813
2021-05-08,1.155917437958434
2021-05-09,1.1480401303222074
2021-05-10,1.1424355689805352
2021-05-11,1.1370544699313063
2021-05-12,1.1313055311561901
2021-05-13,1.125258332952356
2021-05-14,1.116697201179423
2021-05-15,1.1071594943407657
2021-05-16,1.0968068356213723
2021-05-17,1.088527922887652
2021-05-18,1.0805344267229675
2021-05-19,1.073230302625855
2021-05-20,1.0664500303093172
2021-05-21,1.0582583680180682
2021-05-22,1.0509760348255428
2021-05-23,1.0414754207054522
2021-05-24,1.032959505068985
2021-05-25,1.0241954902531107
2021-05-26,1.0159562841062655
2021-05-27,1.008031238395989
2021-05-28,0.9988615318842254
2021-05-29,0.9904999579036503
2021-05-30,0.980781272207037
2021-05-31,0.974017549265591
