date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-04-08,0.0,0.0,0.12284143801218897,0.12284143801218897
2021-04-09,0.0,0.0,0.1271295809773757,0.1271295809773757
2021-04-10,0.0,0.0,0.13165849873133043,0.13165849873133043
2021-04-11,0.0,0.0,0.13630937374852975,0.13630937374852975
2021-04-12,0.0,0.0,0.14124294828759623,0.14124294828759623
2021-04-13,0.0,0.0,0.14656191024105497,0.14656191024105497
2021-04-14,0.0,0.0,0.15208747924925792,0.15208747924925792
2021-04-15,0.0,0.0,0.15761113978943442,0.15761113978943442
2021-04-16,0.0,0.0,0.16309718504044268,0.16309718504044268
2021-04-17,0.0,0.0,0.16858427687069114,0.16858427687069114
2021-04-18,0.0,0.0,0.17409851819770433,0.17409851819770433
2021-04-19,0.0,0.0,0.17960980447745076,0.17960980447745076
