date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-03-14,5.536609393130773,4.459248410405176,4.223255052284334,3.952375719484755
2021-03-15,5.729508311942593,4.500290733556627,4.225307168441906,4.011887088054359
2021-03-16,5.836218352136365,4.539280940550506,4.37305953178713,4.05292941120581
2021-03-17,5.895729720705971,4.57416691522924,4.38126799641742,4.065242108151246
2021-03-18,5.992179180111879,4.713710813944173,4.469508991193041,4.145274638296575
2021-03-19,6.22406830591758,4.693189652368447,4.604948657592829,4.161691567557155
2021-03-20,6.4969997548747305,4.777326414828921,4.602896541435256,4.176056380660163
2021-03-21,6.659116931322964,4.762961601725914,4.672668490792723,4.171952148345018
2021-03-22,6.827390456243912,4.867619525762114,4.629574051483701,4.171952148345018
2021-03-23,6.968986471116419,4.910713965071137,4.705502349313885,4.186316961448028
2021-03-24,7.172145970716101,5.005111308319476,4.75064890478048,4.204786006866179
2021-03-25,7.397878748049082,5.156967903979844,4.804003924877367,4.23761986538734
2021-03-26,7.6851750101092415,5.28830333806449,4.793743344089505,4.247880446175203
2021-03-27,7.808301979563595,5.421690888306704,4.968173217483172,4.299183350114517
2021-03-28,8.181787120241802,5.495567069979317,5.005111308319479,4.307391814744807
2021-03-29,8.436249523780798,5.655632130269978,5.177489065555573,4.371007415629555
2021-03-30,8.803578315986284,5.864947978342378,5.208270807919162,4.393580693362854
2021-03-31,9.226314244446234,5.924459346911983,5.366283752052249,4.455144178090032
2021-04-01,9.671623450639482,5.965501670063433,5.497619186136892,4.416153971096153
2021-04-02,10.071786101366127,6.059899013311773,5.723351963469875,4.463352642720323
2021-04-03,10.543772817607817,6.219964073602429,5.680257524160851,4.522864011289926
2021-04-04,10.941883352176891,6.474426477141427,5.893677604548397,4.6500952130594255
2021-04-05,11.520580108612357,6.535989961868606,6.02501303863304,4.684981187738158
2021-04-06,12.047973961108505,6.7268367645228535,6.045534200208765,4.730127743204753
2021-04-07,12.6389834144894,6.92383991564982,6.1029934526207965,4.7342319755199
2021-04-08,13.215628054767286,7.083904975940476,6.113254033408662,4.795795460247077
2021-04-09,13.835367134354204,7.301429288643169,6.16045270503283,4.840942015713673
2021-04-10,14.637744551965076,7.5045887882428515,6.478530709456576,4.888140687337842
