date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-03-20,1.2280454507286729,1.1190390194631932,1.1024987816460374,1.0658364612833555
2021-03-21,1.2293843792734882,1.1184800800170744,1.1017072904326903,1.0640271798374672
2021-03-22,1.2322314375470032,1.1198745845101716,1.1059125977649684,1.0617161803481108
2021-03-23,1.2366019749350192,1.1250173574131102,1.1072226214808931,1.0596366543696998
2021-03-24,1.2418704192111414,1.1312073855113212,1.1145876719906993,1.0585091490190366
2021-03-25,1.2485720030598875,1.1399772330699534,1.1176040272378416,1.0571295008903105
2021-03-26,1.2536780593378818,1.143267381282339,1.1181749987215015,1.0520569645886941
2021-03-27,1.2558386151420338,1.143940470001206,1.1163209700208145,1.049235289443188
2021-03-28,1.256340295853996,1.1433803919777572,1.1144002492192266,1.0447127142120747
2021-03-29,1.2594172484000734,1.1461033731817856,1.1158506976203308,1.0407528354084008
