date,spring_no_effects,spring_without_rapid_tests_and_no_vaccinations,spring_without_rapid_tests,spring_baseline
2021-02-24,351.1540126515014,288.61372063332,284.11958624823615,262.9581644313478
2021-02-25,358.07580045099365,291.2978885674248,287.56098504448534,264.77839146311476
2021-02-26,366.07905346552656,294.3616979906808,289.71775912609405,266.0568598292824
2021-02-27,372.8551410178313,296.70931887494373,292.25212258069615,267.5241228819468
2021-02-28,380.2140295588864,299.16364979940045,294.43967840466854,269.20275389884114
2021-03-01,392.75861563012745,303.37254003858186,299.61306323790893,272.2850323675151
2021-03-02,405.1287718279748,308.0841987363684,304.32266981953796,275.5109589672192
2021-03-03,416.967429941011,312.6932516262765,308.70393781595544,278.61375859746903
2021-03-04,431.676998558491,318.0410663329105,313.5182023216206,282.0202714190394
2021-03-05,447.33669695692726,324.35132351744613,319.38315029996295,286.0670444817725
2021-03-06,460.0557129015621,329.0650343313903,323.737740786332,289.43046286403387
2021-03-07,474.0039464245827,335.04490081455674,328.5109629688457,292.62150348905925
2021-03-08,492.2924056208694,342.30733989620603,334.1419697052249,296.30505199190196
2021-03-09,512.1733069554324,349.76267789666707,340.0028134512521,300.5139422310833
2021-03-10,531.9064559266501,357.18928627092214,347.28577369447714,304.4560573697801
2021-03-11,554.3812320843846,365.3731255073215,354.3040109533753,308.5130910133011
2021-03-12,577.5578319680092,374.32035195433787,361.36123841926735,312.43263287426475
2021-03-13,597.2684076614935,381.5889473844599,367.8972283811359,315.59494387308405
2021-03-14,617.6520774546619,388.94373169320005,374.9503516147127,318.6608054124974
2021-03-15,647.8510188294996,400.41095678171547,386.20415662284074,323.38067257491434
2021-03-16,678.3577776279733,412.7236537271509,396.534509360061,328.1744159190039
2021-03-17,710.803786195353,425.7422786307912,406.58167006753627,333.2595597574686
2021-03-18,745.3696307535054,438.7506429536436,416.7642704414113,337.117538133705
2021-03-19,780.8055725624685,452.14070088180455,429.0831237353194,342.19652562369726
2021-03-20,811.7165982439838,462.71935967409115,437.40650687043376,345.16798981986227
2021-03-21,842.4470377036328,472.263751922961,446.0233426160809,349.09574014545615
2021-03-22,886.9964273683755,487.17237580772576,457.42900421986906,353.11173146582564
2021-03-23,932.9987152726798,501.7280357133879,468.70127827341526,356.11602952051186
2021-03-24,979.479146241698,515.5921324739481,480.0535848571066,358.5867773742292
2021-03-25,1031.684981290344,531.9557067144317,493.1070957354257,361.25247626291605
2021-03-26,1085.1939100990485,548.3090203741274,504.74259434886216,362.6910096893743
2021-03-27,1130.3999769342145,561.4753976411129,515.5531422669543,364.8559922356133
2021-03-28,1178.3271497943217,575.2368885937946,524.8143424860792,365.49830459293355
2021-03-29,1245.4641820054653,594.6622201413763,538.5122178378762,366.077001349369
2021-03-30,1314.5835584248246,614.1716884514188,552.5527965879876,366.06674076858127
2021-03-31,1385.3241066086662,634.4486482043933,565.9674799100394,366.32120317212025
2021-04-01,1462.1799609420736,653.9786376760113,579.1831079648068,365.553711729188
2021-04-02,1530.0824324799914,668.0458939361713,587.3156442972667,362.299055503278
2021-04-03,1603.2485819620838,686.5600859097908,598.659742416328,362.25801318012657
2021-04-04,1680.0777587854432,705.1358413681374,610.7815925591091,362.16977218535095
2021-04-05,1756.9705512096866,718.8829675077162,617.6869634293405,357.14619183161324
2021-04-06,1855.6999116666598,739.508787007478,631.0051972919866,355.52502006713087
2021-04-07,1952.3607390368006,759.1167568930839,642.7884482687681,351.52339355986436
2021-04-08,2056.3825070641537,779.6440748172821,654.8754124368703,348.3672389095179
2021-04-09,2175.924429591228,805.9009010534231,672.5543931343582,347.7167180875674
