date,spring_educ_open_after_easter_without_tests,spring_educ_open_after_easter_with_tests,spring_close_educ_after_easter,spring_baseline
2021-04-06,0.11632168028912666,0.11632168028912666,0.11632168028912666,0.11632168028912666
2021-04-07,0.1193113877979326,0.1193113877979326,0.1193113877979326,0.1193113877979326
2021-04-08,0.12300415030232287,0.12300415030232287,0.12300415030232287,0.12300415030232287
2021-04-09,0.12735490333147717,0.12735490333147717,0.12735490333147717,0.12735490333147717
2021-04-10,0.13194464580834234,0.13194464580834234,0.13194464580834234,0.13194464580834234
2021-04-11,0.1366540676995172,0.1366540676995172,0.1366540676995172,0.1366540676995172
2021-04-12,0.14164717412831487,0.14164717412831487,0.14164717412831487,0.14164717412831487
2021-04-13,0.1470219741624211,0.1470219741624211,0.1470219741624211,0.1470219741624211
2021-04-14,0.15258380406312835,0.15258380406312835,0.15258380406312835,0.15258380406312835
2021-04-15,0.15808542487577254,0.15808542487577254,0.15808542487577254,0.15808542487577254
2021-04-16,0.16355540205726699,0.16355540205726699,0.16355540205726699,0.16355540205726699
2021-04-17,0.1690285805399671,0.1690285805399671,0.1690285805399671,0.1690285805399671
2021-04-18,0.17453044760655015,0.17453044760655015,0.17453044760655015,0.17453044760655015
2021-04-19,0.18003256092707223,0.18003256092707223,0.18003256092707223,0.18003256092707223
2021-04-20,0.18552993385927008,0.18552993385927008,0.18552993385927008,0.18552993385927008
2021-04-21,0.19095182995919271,0.19095182995919271,0.19095182995919271,0.19095182995919271
2021-04-22,0.19630773000348764,0.19630773000348764,0.19630773000348764,0.19630773000348764
2021-04-23,0.20159831119048705,0.20159831119048705,0.20159831119048705,0.20159831119048705
2021-04-24,0.20688926175839478,0.20688926175839478,0.20688926175839478,0.20688926175839478
2021-04-25,0.21218920059507262,0.21218920059507262,0.21218920059507262,0.21218920059507262
2021-04-26,0.21752035211850723,0.21752035211850723,0.21752035211850723,0.21752035211850723
2021-04-27,0.22319096469672756,0.22319096469672756,0.22319096469672756,0.22319096469672756
2021-04-28,0.22946095936225153,0.22946095936225153,0.22946095936225153,0.22946095936225153
2021-04-29,0.23614903165255796,0.23614903165255796,0.23614903165255796,0.23614903165255796
2021-04-30,0.24315224742118258,0.24315224742118258,0.24315224742118258,0.24315224742118258
2021-05-01,0.2500775853816275,0.2500775853816275,0.2500775853816275,0.2500775853816275
2021-05-02,0.25694154454779927,0.25694154454779927,0.25694154454779927,0.25694154454779927
2021-05-03,0.26376714966298626,0.26376714966298626,0.26376714966298626,0.26376714966298626
2021-05-04,0.2705753323119951,0.2705753323119951,0.2705753323119951,0.2705753323119951
2021-05-05,0.27724616682657793,0.27724616682657793,0.27724616682657793,0.27724616682657793
2021-05-06,0.28383936978691965,0.28383936978691965,0.28383936978691965,0.28383936978691965
2021-05-07,0.29040530012352733,0.29040530012352733,0.29040530012352733,0.29040530012352733
2021-05-08,0.29698926856115987,0.29698926856115987,0.29698926856115987,0.29698926856115987
2021-05-09,0.30354891942232537,0.30354891942232537,0.30354891942232537,0.30354891942232537
2021-05-10,0.31021144286646973,0.31021144286646973,0.31021144286646973,0.31021144286646973
2021-05-11,0.3170714619696191,0.3170714619696191,0.3170714619696191,0.3170714619696191
2021-05-12,0.32416246726746484,0.32416246726746484,0.32416246726746484,0.32416246726746484
2021-05-13,0.33039367693761074,0.33039367693761074,0.33039367693761074,0.33039367693761074
2021-05-14,0.3364184642434665,0.3364184642434665,0.3364184642434665,0.3364184642434665
2021-05-15,0.3423796564695991,0.3423796564695991,0.3423796564695991,0.3423796564695991
2021-05-16,0.34830421842231885,0.34830421842231885,0.34830421842231885,0.34830421842231885
2021-05-17,0.3541607527244151,0.3541607527244151,0.3541607527244151,0.3541607527244151
2021-05-18,0.3595478654554667,0.3595478654554667,0.3595478654554667,0.3595478654554667
2021-05-19,0.3641171688554026,0.3641171688554026,0.3641171688554026,0.3641171688554026
2021-05-20,0.369019592271197,0.369019592271197,0.369019592271197,0.369019592271197
2021-05-21,0.3737197796396627,0.3737197796396627,0.3737197796396627,0.3737197796396627
2021-05-22,0.3784081468190608,0.3784081468190608,0.3784081468190608,0.3784081468190608
2021-05-23,0.3830465244488607,0.3830465244488607,0.3830465244488607,0.3830465244488607
2021-05-24,0.3873243247486132,0.3873243247486132,0.3873243247486132,0.3873243247486132
2021-05-25,0.3912056562067226,0.3912056562067226,0.3912056562067226,0.3912056562067226
2021-05-26,0.3950314574016083,0.3950314574016083,0.3950314574016083,0.3950314574016083
2021-05-27,0.398891549457487,0.398891549457487,0.398891549457487,0.398891549457487
2021-05-28,0.4027893799295035,0.4027893799295035,0.4027893799295035,0.4027893799295035
2021-05-29,0.4066053925303177,0.4066053925303177,0.4066053925303177,0.4066053925303177
2021-05-30,0.41037757193000585,0.41037757193000585,0.41037757193000585,0.41037757193000585
2021-05-31,0.4142694923074884,0.4142694923074884,0.4142694923074884,0.4142694923074884
