date,spring_educ_open_after_easter_without_tests,spring_educ_open_after_easter_with_tests,spring_close_educ_after_easter,spring_baseline
2021-04-06,0.9086367570851038,0.9088673198421515,0.9087859691513638,0.9090116884365043
2021-04-07,0.9140471847724814,0.9137317965689916,0.9144324580299938,0.9144765416033799
2021-04-08,0.9194260288034343,0.9187725628046234,0.9199110414331689,0.9193519366391293
2021-04-09,0.9237234794951767,0.9234656829971538,0.9247405257761309,0.9239626317072936
2021-04-10,0.9277188077201086,0.927658327370401,0.9286258500083385,0.9282179725367556
2021-04-11,0.9323656045673144,0.9317008309201334,0.9336030321141386,0.9328907875435416
2021-04-12,0.9365022291697617,0.9355436966652061,0.9375358557281824,0.9366303003220735
2021-04-13,0.9404505821486944,0.9395130655394185,0.9414923299536812,0.9404854253702247
2021-04-14,0.9437876237846622,0.9430553952963465,0.9448745762449403,0.9436922017476616
2021-04-15,0.9472925569238204,0.9462689324438435,0.9485964289790717,0.9474055776222895
2021-04-16,0.9507615823110006,0.9495445466752129,0.9519010506081974,0.9504898854732637
2021-04-17,0.9540879204491455,0.9521560028666735,0.9553178871457788,0.952790093630782
2021-04-18,0.9565710313388954,0.9553322251036019,0.9578989103728911,0.955084272949614
2021-04-19,0.9588757723597597,0.9577012062986352,0.9603831467139621,0.958245256631425
2021-04-20,0.9615635629679117,0.9598809865621871,0.9630544069300879,0.960581570871441
2021-04-21,0.9642883827088656,0.9628981617097393,0.9657142785652912,0.9630493550015063
2021-04-22,0.9661690375587474,0.965207843326001,0.9675717551443409,0.9650327267120508
2021-04-23,0.9685490536377068,0.9671170872255591,0.9699154673517418,0.9675576114664469
2021-04-24,0.9703817249311384,0.9691692324705101,0.9721267087450138,0.9699904218188171
2021-04-25,0.972354665830886,0.9706517053604177,0.9735262326033678,0.9717123767358646
2021-04-26,0.9742244957294539,0.9722719892530812,0.9754661099659427,0.9723900181571451
2021-04-27,0.9757481424717902,0.9737241215017051,0.9771416049569334,0.9740703909261896
2021-04-28,0.9774854824436576,0.9750641296124162,0.9783974922941456,0.9757445853590938
2021-04-29,0.9788764171744369,0.9765901341057576,0.979673104546822,0.9773045821701504
2021-04-30,0.9804553685419215,0.978035868838315,0.9811215740294479,0.9783848997008465
2021-05-01,0.9817111782166145,0.9794952861227892,0.9818419967950315,0.9799539337950007
