date,spring_educ_open_after_easter_without_tests,spring_educ_open_after_easter_with_tests,spring_close_educ_after_easter,spring_baseline
2021-04-06,1.0026874754141413,1.0025044165244972,1.002654946352538,1.0028013240057148
2021-04-07,0.9944009918953305,0.9941542381611777,0.9946475244751402,0.9946953980967049
2021-04-08,0.988791188931298,0.9883373790842602,0.9888827042693953,0.9900327532871261
2021-04-09,0.9827417943130295,0.9815144110589621,0.9833703163338484,0.9842028372713012
2021-04-10,0.9788709854418657,0.978661507384756,0.980299208466466,0.9815897311032377
2021-04-11,0.9714544158566577,0.9704551838573386,0.9725316055102804,0.973782040935527
2021-04-12,0.9685690980827403,0.9685600298204904,0.9703230816933958,0.9712372417816436
2021-04-13,0.9657098000001667,0.9653697720326057,0.9645139392878606,0.9667736330016509
2021-04-14,0.9627831212701339,0.9617772560620393,0.9590951168993538,0.9602222228083009
2021-04-15,0.9626179603595898,0.9620528724414553,0.9553931662275011,0.959590814919162
2021-04-16,0.9594869079626185,0.9553997963884776,0.948686420874336,0.9503981084462346
2021-04-17,0.955925851963413,0.9500609570987393,0.9395396773468518,0.941666655987151
2021-04-18,0.9503454851577803,0.9406598968066524,0.929993119383753,0.9306756698057815
2021-04-19,0.9439626890002796,0.9334467689838689,0.9197027800533405,0.9212483344491917
2021-04-20,0.9387054877130515,0.9234527991315876,0.9068740353485159,0.9097196432270739
2021-04-21,0.9326518723216957,0.9136742354895452,0.8991603439955483,0.9016348087085595
2021-04-22,0.9304978920780328,0.906280430939007,0.893408960566242,0.8944413332819956
2021-04-23,0.9262741002393065,0.8959601305660141,0.8844950214115438,0.8809616952759948
2021-04-24,0.920846444166808,0.8889478438145384,0.8751311815960646,0.8722014929416646
2021-04-25,0.9133802008462911,0.8801355371789745,0.8672908104401753,0.8642714745615138
2021-04-26,0.908007672215676,0.8745926199816838,0.8580215101755002,0.8548921027042244
2021-04-27,0.9023366750729885,0.8659434869236168,0.8525443132698055,0.8456788208740419
2021-04-28,0.8971522800854953,0.8594656232620019,0.8476568212966806,0.837890526619732
2021-04-29,0.8936255733566113,0.8551134285373543,0.8408328194488603,0.8273760989667525
2021-04-30,0.8866924906089358,0.8473162370123862,0.831568149028092,0.8199696765424793
2021-05-01,0.8776004586810526,0.8377691558436364,0.8231845800583919,0.8114570687419863
2021-05-02,0.8662317112513109,0.8287665510319958,0.8148241083179724,0.8014609081738423
2021-05-03,0.8596042862708955,0.817902991148035,0.8067858022163232,0.7917006603317843
2021-05-04,0.850687674833139,0.8054733776582658,0.7979873996504862,0.7844465781019898
2021-05-05,0.8482879660173589,0.8025511561683348,0.7893951336663652,0.777933646223569
2021-05-06,0.8423071674260937,0.7951872949701388,0.781672667419424,0.7738953269126557
2021-05-07,0.8321960297361197,0.7845055132823343,0.7740715871747932,0.7672554461260721
2021-05-08,0.8232492990944202,0.7775461113698309,0.766582632444367,0.7624153779495895
2021-05-09,0.8158106184039997,0.7712291360102612,0.757809035788867,0.756925864795024
2021-05-10,0.8098275935941643,0.7645911089401373,0.74883688413358,0.7522065808841784
2021-05-11,0.8043883178328861,0.7620640450971885,0.7431751620372313,0.7476858327701922
2021-05-12,0.803092437071887,0.7610028503533158,0.7410146138965238,0.7431624454220309
2021-05-13,0.7984364934473783,0.7553710952744486,0.7376779765309898,0.73985690098875
2021-05-14,0.790228813769462,0.7488840263826119,0.7319037668658895,0.7311923242996964
2021-05-15,0.7862623449889768,0.7452072759775954,0.7239602591625168,0.726953851311935
2021-05-16,0.7790722152717906,0.7394807421992655,0.7149561369961738,0.7172875823986404
2021-05-17,0.774107939993195,0.735893944090486,0.7114289587683865,0.7157305994109168
2021-05-18,0.7695001303811899,0.7305489201398955,0.7093968688323751,0.7105394891194471
2021-05-19,0.7639496705987313,0.7277080103909105,0.7062857661218244,0.7060703606491998
2021-05-20,0.7610986126489957,0.7249942875315543,0.7024578162256674,0.7045964778381074
2021-05-21,0.7543168649724384,0.7180267135885656,0.69459281215351,0.7045657523707535
2021-05-22,0.7520053905202173,0.7202901119886834,0.6932471528127222,0.7045709988944057
2021-05-23,0.7463145028440478,0.7164402434813044,0.6903316681134588,0.7015872325926259
2021-05-24,0.7460963643154686,0.7155308623601148,0.6924415281131318,0.697739694407251
2021-05-25,0.7419623627677295,0.7121133129550062,0.6886739708871858,0.6884094860110207
2021-05-26,0.7409671124219929,0.7084490020767499,0.6841324931197635,0.6885774156325299
2021-05-27,0.737311968803006,0.7066382762482681,0.6788786337474081,0.683714910890498
2021-05-28,0.7280145159906292,0.7061233190593355,0.6724089966006799,0.6802288204969361
2021-05-29,0.7239075251376091,0.7041171459833713,0.6722983252665145,0.6769172454872042
2021-05-30,0.7177044706424708,0.6925894079083013,0.6604282537444043,0.6648647854221059
2021-05-31,0.7142201691431203,0.6905327263741008,0.6586268291970641,0.6606874510164796
