date,spring_no_effects
2021-01-31,0.85
2021-02-07,0.9
2021-02-14,0.93
2021-02-21,0.95
2021-02-28,0.99
2021-03-07,1.05
2021-03-14,1.13
2021-03-21,1.18
2021-03-28,1.23
2021-04-04,1.26
2021-04-11,1.29
2021-04-18,1.27
2021-04-25,1.22
2021-05-02,1.19
2021-05-09,1.17
2021-05-16,1.14
2021-05-23,1.11
