date,spring_no_effects
2021-01-17,115.89
2021-01-24,110.22
2021-01-31,93.49
2021-02-07,82.67
2021-02-14,75.49
2021-02-21,70.48
2021-02-28,70.77
2021-03-07,75.64
2021-03-14,91.5
2021-03-21,116.09
2021-03-28,155.08
2021-04-04,201.47
2021-04-11,248.81
2021-04-18,422.58
2021-04-25,559.94
2021-05-02,713.61
2021-05-09,879.16
2021-05-16,1044.74
2021-05-23,1155.3
2021-05-30,1200.11
2021-06-06,1186.55
