date,spring_no_effects
2021-01-17,309.31
2021-01-24,325.41
2021-01-31,289.96
2021-02-07,261.65
2021-02-14,240.16
2021-02-21,230.76
2021-02-28,237.76
2021-03-07,269.99
2021-03-14,336.24
2021-03-21,438.41
2021-03-28,597.97
2021-04-04,849.23
2021-04-11,1212.26
2021-04-18,1637.92
2021-04-25,2105.43
2021-05-02,2637.1
2021-05-09,3208.02
2021-05-16,3691.24
2021-05-23,3969.11
2021-05-30,3963.59
2021-06-06,3908.06
