date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-03-08,0.5699465742863875,0.5760232753652358,0.5685873778202154,0.5577391009557187,0.5769531117811565
2021-03-09,0.5866164929369562,0.5935434385034773,0.5869531884042745,0.5746690862892669,0.5945613509541017
2021-03-10,0.6039847448402045,0.6111208152929792,0.6052748542372371,0.592625866415347,0.611940936663559
2021-03-11,0.6217640328980119,0.6282785321517431,0.6219263932786423,0.6099975878570716,0.6284981469322937
2021-03-12,0.63837577668505,0.64485247206264,0.6389416788082946,0.6256719564796503,0.645650792217647
2021-03-13,0.6537493833221659,0.6612570101820991,0.6545878648136634,0.64245647460428,0.6623215956908208
2021-03-14,0.6694293172020499,0.6766141526272066,0.6705337080900465,0.65864271598577,0.6775721859683564
2021-03-15,0.6848067998448293,0.6926913270270035,0.6852047769425678,0.6740753642569406,0.692515415455352
2021-03-16,0.6997753909845319,0.7080403641578764,0.6995766292198272,0.6892120919309656,0.7081101841088006
2021-03-17,0.7147627318476163,0.7227491236310434,0.7144343192477309,0.7040652337954943,0.7226749485411627
2021-03-18,0.7277217345206222,0.7369405645177172,0.7285943979403895,0.7179885107823936,0.7368082930812909
2021-03-19,0.741438558251992,0.7512295752178448,0.7423057483283665,0.7322916910408022,0.7501672122828905
2021-03-20,0.7557867410076465,0.7646238170161115,0.7553698498493826,0.7450215197027666,0.7635035390371677
2021-03-21,0.7681268333324422,0.7768801678483409,0.7680290856655272,0.7577454158602712,0.7758801446959772
2021-03-22,0.7806156907311748,0.7892505612860987,0.7804569278993884,0.7698806279666186,0.7883164653891263
2021-03-23,0.7926647788755409,0.801024382127078,0.7925575284049906,0.7827537173064225,0.8001613133696918
2021-03-24,0.8034625705252522,0.8123390304233187,0.8036067206404638,0.7944610092824935,0.8116593140772511
2021-03-25,0.8148436892088267,0.8230971111820226,0.8145731503392568,0.8051808234713231,0.8223043099900029
2021-03-26,0.8252687774406462,0.8331023466141946,0.8249456715141397,0.8153964831883032,0.8322806221679631
2021-03-27,0.8337745438105103,0.8426351800902228,0.8343629881672439,0.8255632150770719,0.8419158815702893
2021-03-28,0.8429727776988398,0.8516835575219912,0.8437327345408544,0.8350035965448651,0.8511986346056309
