date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-05-13,56.720901018537106,4246.018971608665,2603.572098074325,852.3807163875941,659.9166409895635
2021-05-14,52.533557999010284,4278.841133067728,2604.2644820658893,852.8504457760628,644.6353528105835
2021-05-15,49.43363133138119,4313.637019847144,2610.913954051272,854.819861652485,632.0805061585548
2021-05-16,46.656912958569755,4343.540251283676,2615.520749613407,857.4012185670956,622.1802769679615
2021-05-17,43.228032070881774,4360.653053133288,2611.8864518983455,858.1309510727282,608.6701702445826
2021-05-18,39.69141508492122,4369.635370766599,2601.5064379501127,858.7960419193976,594.0554093935824
2021-05-19,36.61734508087752,4374.635762207758,2591.6090817221393,858.7630028492607,580.7952504181958
2021-05-20,34.382180162049494,4402.098411898087,2597.0303621872154,866.8072981869451,572.367414570661
2021-05-21,31.52932827979212,4401.2551973689415,2587.1890287303445,869.5639058214126,560.4676033961293
2021-05-22,29.696378127848316,4395.842535791728,2570.7355718021595,869.0395901431525,551.3502565196502
2021-05-23,27.816024092664573,4378.893492811489,2546.9804803737147,865.7601033117359,540.2275817339911
2021-05-24,25.145605336815404,4306.354059603919,2486.764620327216,855.03389736772,524.2409812316536
2021-05-25,23.150332796807604,4277.648853580178,2451.2706036309933,853.4336571880447,513.6397491616337
2021-05-26,21.20964654659123,4234.087557845307,2408.4964996541667,849.9990303751155,503.23244206850444
2021-05-27,19.449956941472756,4184.312043962073,2361.1989160312028,846.1119119494416,493.19287419081235
2021-05-28,17.91148545814061,4125.2310041507135,2309.405145906998,842.4632494212776,482.2325217932172
2021-05-29,16.644508942455314,4085.2106348457332,2271.5438080113995,840.854390353741,474.29739903511563
2021-05-30,15.558529071867913,4045.645630116118,2235.3085669590623,839.5673030997112,467.27587839036534
2021-05-31,14.607578444448793,4008.8228682078684,2200.8028494043265,841.9633539252928,461.8215588551533
