date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-03-29,0.095969038492261,0.0,0.095969038492261,0.0,0.0
2021-03-30,0.09876488258766095,0.0,0.09876488258766095,0.0,0.0
2021-03-31,0.10154318108991371,0.0,0.10154318108991371,0.0,0.0
2021-04-01,0.10428078612876182,0.0,0.10428078612876182,0.0,0.0
2021-04-02,0.10679116034548194,0.0,0.10679116034548194,0.0,0.0
2021-04-03,0.10919952386800912,0.0,0.10919952386800912,0.0,0.0
2021-04-04,0.1116025929308497,0.0,0.1116025929308497,0.0,0.0
2021-04-05,0.11392759949505622,0.0,0.11392759949505622,0.0,0.0
2021-04-06,0.11632168028912666,0.0,0.11632168028912666,0.0,0.0
2021-04-07,0.1193113877979326,0.0,0.1193113877979326,0.0,0.0
2021-04-08,0.12300415030232287,0.0,0.12300415030232287,0.0,0.0
