date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-03-19,3.962636300272615,6.0209088063178955,5.397065494415838,4.966121101325601,5.290355454222064
2021-03-20,3.991365926478631,6.109149801093514,5.505827650767183,4.949704172065021,5.421690888306708
2021-03-21,4.077554805096679,6.302048719905335,5.6617884787426975,5.029736702210349,5.577651716282221
2021-03-22,4.171952148345017,6.427227805517262,5.758237938148608,5.027684586052777,5.737716776572881
2021-03-23,4.19042119376317,6.556511123444334,5.905990301493831,5.142603090876841,5.862895862184808
2021-03-24,4.202733890708606,6.6447521182199525,6.090680755675363,5.265730060331194,6.086576523360217
2021-03-25,4.276610072381218,6.886901824813516,6.36156008847494,5.349866822791669,6.271266977541747
2021-03-26,4.268401607750928,7.088009208255624,6.552406891129189,5.386804913627975,6.439540502462696
2021-03-27,4.258141026963064,7.406087212679372,6.712471951419845,5.4688895599308776,6.644752118219953
2021-03-28,4.2396719815449115,7.687227126266811,6.9115272187043875,5.573547483967078,6.804817178510612
2021-03-29,4.256088910805492,8.056608034629873,7.198823480764545,5.721299847312301,6.971038587273991
2021-03-30,4.352538370211403,8.348008529005176,7.408139328836946,5.8177493067182136,7.30758563711589
2021-03-31,4.422310319568869,8.71944155352581,7.586673434545759,5.844426816766655,7.518953601345862
2021-04-01,4.492082268926336,9.11960420425246,7.73237368173341,5.903938185336259,7.697487707054676
2021-04-02,4.524916127447497,9.466411834882221,8.050451686157157,6.0763159425723545,7.847292186557472
2021-04-03,4.580323263701956,9.772177142360531,8.436249523780797,6.314361416850773,8.077129196205599
2021-04-04,4.670616374635148,10.157974979984175,8.676347114216787,6.453905315565705,8.434197407623225
2021-04-05,4.6767727231078675,10.58481514075927,8.900027775392196,6.640647885904808,8.647617488010772
2021-04-06,4.676772723107866,10.958300281437472,9.275565032227973,6.864328547080217,8.895923543077052
2021-04-07,4.682929071580585,11.471329320830614,9.610059965912303,7.0880092082556265,9.136021133513038
2021-04-08,4.645990980744278,11.945368153229875,10.090255146784278,7.334263147164333,9.429473744045916
2021-04-09,4.650095213059424,12.618462252913677,10.461688171304916,7.514849369030719,9.778333490833253
2021-04-10,4.67882483926544,13.203315357821856,10.84543389277098,7.697487707054676,10.071786101366126
2021-04-11,4.613157122223117,13.944129290705549,11.456964507727607,7.984783969114834,10.404228918892882
2021-04-12,4.6541994453745685,14.504357001722859,11.93305545628444,8.15716172635093,10.847486008928554
2021-04-13,4.69524176852602,15.298525954703438,12.298332132332355,8.311070438168871,11.223023265764333
2021-04-14,4.740388323992617,16.004453912908396,12.827778100986077,8.571689190180587,11.705270562793888
